bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,67.84835190000013,67.84835190000013,space,9.151531499810517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
,,,,,,,,,,,77.03641770011745,77.03641770011745,s,52.78648599982262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,138,138,138,,,,,,,,,,None,1930.8529692001175,1930.8529692001175,1930.8529692001175,1930.8529692001175,1930.8529692001175,1930.8529692001175,r,0.19881909992545843,1931.071341900155,1931.071341900155,1931.071341900155,1931.071341900155,1931.071341900155,1931.071341900155,1931.368642100133,1931.368642100133,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1932.2661063999403,1934.7747510001063,1934.7747510001063,1934.7747510001063,1934.7747510001063,1934.7747510001063,49,53,67,59,49,73,1.0,2.3092659001704305,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1937.1107820000034,1939.0639577000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,139,139,139,,,,,,,,,,None,1939.0639577000402,1939.0639577000402,1939.0639577000402,1939.0639577000402,1939.0639577000402,1939.0639577000402,j,0.4403645000420511,1939.5303897999693,1939.5303897999693,1939.5303897999693,1939.5303897999693,1939.5303897999693,1939.5303897999693,1939.8288404000923,1939.8288404000923,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1941.6737083001062,1944.182851999998,1944.182851999998,1944.182851999998,1944.182851999998,1944.182851999998,56,51,70,55,55,71,1.0,1.5115427998825908,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1945.7211222001351,1947.3746631999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,140,140,140,,,,,,,,,,None,1947.3746631999966,1947.3746631999966,1947.3746631999966,1947.3746631999966,1947.3746631999966,1947.3746631999966,j,0.4925913999322802,1947.890565900132,1947.890565900132,1947.890565900132,1947.890565900132,1947.890565900132,1947.890565900132,1948.1893222001381,1948.1893222001381,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1949.6847612001002,1952.194104500115,1952.194104500115,1952.194104500115,1952.194104500115,1952.194104500115,59,46,71,51,51,43,2.0,1.4287724001333117,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1953.6539449000265,1955.3023143999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,141,141,141,,,,,,,,,,None,1955.3023143999744,1955.3023143999744,1955.3023143999744,1955.3023143999744,1955.3023143999744,1955.3023143999744,f,0.2541905001271516,1955.58641540003,1955.58641540003,1955.58641540003,1955.58641540003,1955.58641540003,1955.58641540003,1955.8846803000197,1955.8846803000197,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1957.3807413000613,1959.8900109999813,1959.8900109999813,1959.8900109999813,1959.8900109999813,1959.8900109999813,64,51,71,53,51,75,1.0,2.4910466000437737,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1962.4124531999696,1964.045706700068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,142,142,142,,,,,,,,,,None,1964.045706700068,1964.045706700068,1964.045706700068,1964.045706700068,1964.045706700068,1964.045706700068,r,0.2885382999666035,1964.36280969996,1964.36280969996,1964.36280969996,1964.36280969996,1964.36280969996,1964.36280969996,1964.6610375000164,1964.6610375000164,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1965.8573555001058,1968.3669129000045,1968.3669129000045,1968.3669129000045,1968.3669129000045,1968.3669129000045,58,49,75,43,58,67,1.0,1.877167999977246,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1970.2693275001366,1971.8578227001708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,143,143,143,,,,,,,,,,None,1971.8578227001708,1971.8578227001708,1971.8578227001708,1971.8578227001708,1971.8578227001708,1971.8578227001708,j,0.5592709998600185,1972.4414056001697,1972.4414056001697,1972.4414056001697,1972.4414056001697,1972.4414056001697,1972.4414056001697,1972.7389857999515,1972.7389857999515,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,1974.0353052001446,,,,,,51,55,67,44,44,70,None,None,,,[],[],[],[],[],[],[],-0.2,1,58,[-0.062037037037037036],[-0.30648148148148147],[1],[0],[0],[6.8782840999774635],['tijiao_random_2'],5.935185185185185,2.720251200022176,1986.1842871999834,1987.7644335001241,,,,,,,,,,,1983.4454983000178,1983.4454983000178,1983.4454983000178,1983.4454983000178,1976.5556553001516,1976.5556553001516,1976.5556553001516,1976.5556553001516,1976.5556553001516,1976.5556553001516,1976.5556553001516,1976.5556553001516,0.007023500045761466,1976.5556553001516,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,144,144,144,,,,,,,,,,None,1987.7644335001241,1987.7644335001241,1987.7644335001241,1987.7644335001241,1987.7644335001241,1987.7644335001241,f,1.1982527000363916,1988.9962460000534,1988.9962460000534,1988.9962460000534,1988.9962460000534,1988.9962460000534,1988.9962460000534,1989.2938745999709,1989.2938745999709,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1990.9389345999807,1993.4482643001247,1993.4482643001247,1993.4482643001247,1993.4482643001247,1993.4482643001247,48,52,67,54,52,76,1.0,2.1601519999094307,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1995.6335619001184,1997.5543693001382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,145,145,145,,,,,,,,,,None,1997.5543693001382,1997.5543693001382,1997.5543693001382,1997.5543693001382,1997.5543693001382,1997.5543693001382,r,0.7426096999552101,1998.3195494001266,1998.3195494001266,1998.3195494001266,1998.3195494001266,1998.3195494001266,1998.3195494001266,1998.6181288999505,1998.6181288999505,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,2000.4800066000316,,,,,,58,55,61,57,58,46,None,None,,,[],[],[],[],[],[],[],-0.6,1,62,[-0.14537037037037037],[-0.29259259259259257],[1],[0],[0],[5.63370110001415],['tijiao_random_2'],6.925925925925926,1.655474599916488,2010.3183757001534,2012.3138735000975,,,,,,,,,,,2008.6440210000146,2008.6440210000146,2008.6440210000146,2008.6440210000146,2002.9978092999663,2002.9978092999663,2002.9978092999663,2002.9978092999663,2002.9978092999663,2002.9978092999663,2002.9978092999663,2002.9978092999663,0.0066686999052762985,2002.9978092999663,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,146,146,146,,,,,,,,,,None,2012.3138735000975,2012.3138735000975,2012.3138735000975,2012.3138735000975,2012.3138735000975,2012.3138735000975,r,0.26045459997840226,2012.6001633999404,2012.6001633999404,2012.6001633999404,2012.6001633999404,2012.6001633999404,2012.6001633999404,2012.895832200069,2012.895832200069,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2014.126136700157,2016.6351421000436,2016.6351421000436,2016.6351421000436,2016.6351421000436,2016.6351421000436,56,59,65,44,56,79,1.0,2.725143700139597,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,2019.387601000024,2021.1898326000664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,147,147,147,,,,,,,,,,None,2021.1898326000664,2021.1898326000664,2021.1898326000664,2021.1898326000664,2021.1898326000664,2021.1898326000664,j,0.2514471998438239,2021.4736858999822,2021.4736858999822,2021.4736858999822,2021.4736858999822,2021.4736858999822,2021.4736858999822,2021.7717315000482,2021.7717315000482,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,2023.7497356999665,,,,,,54,57,66,41,41,75,None,None,48,48,[-0.06574074074074074],[-0.27037037037037037],[1],[0],[0],[7.286129599902779],['tijiao'],0.2,0,,[],[],[],[],[],[],[],5.0092592592592595,3.87445620005019,2037.4610528999474,2039.2571250000037,2026.2614635000937,2026.2614635000937,2026.2614635000937,2026.2614635000937,2026.2614635000937,2026.2614635000937,2026.2614635000937,2026.2614635000937,0.006898100022226572,2026.2614635000937,2033.5678785999771,2033.5678785999771,2033.5678785999771,2033.5678785999771,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,148,148,148,,,,,,,,,,None,2039.2571250000037,2039.2571250000037,2039.2571250000037,2039.2571250000037,2039.2571250000037,2039.2571250000037,i,0.24948669993318617,2039.5403645001352,2039.5403645001352,2039.5403645001352,2039.5403645001352,2039.5403645001352,2039.5403645001352,2039.838860000018,2039.838860000018,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,2040.736730700126,,,,,,50,65,67,57,67,83,None,None,,,[],[],[],[],[],[],[],0.6,1,53,[0.030555555555555555],[-0.27314814814814814],[1],[0],[0],[4.851662500062957],['tijiao_random_2'],7.583333333333333,2.370359899941832,2050.5088631000835,2052.254717200063,,,,,,,,,,,2048.1194240001496,2048.1194240001496,2048.1194240001496,2048.1194240001496,2043.2558651000727,2043.2558651000727,2043.2558651000727,2043.2558651000727,2043.2558651000727,2043.2558651000727,2043.2558651000727,2043.2558651000727,0.006074500037357211,2043.2558651000727,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,149,149,149,,,,,,,,,,None,2052.254717200063,2052.254717200063,2052.254717200063,2052.254717200063,2052.254717200063,2052.254717200063,i,0.25148950004950166,2052.5380130000412,2052.5380130000412,2052.5380130000412,2052.5380130000412,2052.5380130000412,2052.5380130000412,2052.8370279001538,2052.8370279001538,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2054.41614880017,2056.9252635999583,2056.9252635999583,2056.9252635999583,2056.9252635999583,2056.9252635999583,51,56,56,50,56,79,2.0,3.157108800020069,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,2060.1071348001715,2061.745365699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.745365699986,2061.745365699986,,,,,,,,,,,
