bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,41.893334202992264,41.893334202992264,space,12.092882128999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
,,,,,,,,,,,54.04460157599533,54.04460157599533,s,46.88435979699716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,123,123,123,,,,,,,,,,None,1750.5137996690028,1750.5137996690028,1750.5137996690028,1750.5137996690028,1750.5137996690028,1750.5137996690028,r,0.6387701509956969,1751.2011812519922,1751.2011812519922,1751.2011812519922,1751.2011812519922,1751.2011812519922,1751.2011812519922,1751.473243799992,1751.473243799992,1752.3760966279951,1752.3760966279951,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,1752.3971566069958,70,58,30,46,70,81,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,55,[0.0125],[-0.29625],[1],[0],[0],[3.3797389149985975],['tijiao_random_2'],1758.3378372309962,1758.3378372309962,1758.3378372309962,1758.3378372309962,6.9125000000000005,1.3403252010029973,1759.6960384019912,1761.3177408979973,1754.940386496004,1754.940386496004,1754.940386496004,1754.940386496004,1754.940386496004,1754.940386496004,1754.940386496004,1754.940386496004,0.010121169005287811,1754.940386496004,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,None,1761.3177408979973,1761.3177408979973,1761.3177408979973,1761.3177408979973,1761.3177408979973,1761.3177408979973,r,0.3054079369903775,1761.676106850995,1761.676106850995,1761.676106850995,1761.676106850995,1761.676106850995,1761.676106850995,1761.9455404850014,1761.9455404850014,1763.8482225820044,1763.8482225820044,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,1763.8877378960024,69,44,28,41,69,53,None,None,1766.4149909749976,1766.4149909749976,1766.4149909749976,1766.4149909749976,1766.4149909749976,1766.4149909749976,1766.4149909749976,1766.4149909749976,0.008598266998887993,1766.4149909749976,68,68,"[0.03625, -0.015]","[-0.36, -0.3075]","[1, 1]","[0, 0]","[0, 0]","[4.497715919002076, 5.300118993007345]",['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1771.7469031459914,1771.7469031459914,1771.7469031459914,1771.7469031459914,7.05,1.4980168719921494,1773.2632051160035,1774.95827702299,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,125,125,125,,,,,,,,,,None,1774.95827702299,1774.95827702299,1774.95827702299,1774.95827702299,1774.95827702299,1774.95827702299,r,0.430754953995347,1775.4292200700002,1775.4292200700002,1775.4292200700002,1775.4292200700002,1775.4292200700002,1775.4292200700002,1775.6990434309992,1775.6990434309992,1776.9301628059911,1776.9301628059911,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,1776.955593488994,65,46,33,43,65,83,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,70,[0.1275],[-0.30375],[1],[0],[0],[6.168155752005987],['tijiao_random_2'],1785.6815936319908,1785.6815936319908,1785.6815936319908,1785.6815936319908,7.05,1.6295452439953806,1787.3335420689982,1788.8970878279943,1779.4945099799952,1779.4945099799952,1779.4945099799952,1779.4945099799952,1779.4945099799952,1779.4945099799952,1779.4945099799952,1779.4945099799952,0.01029576500877738,1779.4945099799952,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,None,1788.8970878279943,1788.8970878279943,1788.8970878279943,1788.8970878279943,1788.8970878279943,1788.8970878279943,j,0.24376705299073365,1789.191283993001,1789.191283993001,1789.191283993001,1789.191283993001,1789.191283993001,1789.191283993001,1789.4583551989926,1789.4583551989926,1790.2709524459933,1790.2709524459933,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,1790.3132078659983,61,47,25,54,54,90,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,60,[0.02375],[-0.27375],[1],[0],[0],[10.847455708993948],['tijiao_random_2'],1803.7150414679927,1803.7150414679927,1803.7150414679927,1803.7150414679927,5.0125,1.2524106979981298,1804.9873982749996,1806.5050966179988,1792.8528808139963,1792.8528808139963,1792.8528808139963,1792.8528808139963,1792.8528808139963,1792.8528808139963,1792.8528808139963,1792.8528808139963,0.009848756992141716,1792.8528808139963,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,127,127,127,,,,,,,,,,None,1806.5050966179988,1806.5050966179988,1806.5050966179988,1806.5050966179988,1806.5050966179988,1806.5050966179988,i,0.267441288990085,1806.8139060329995,1806.8139060329995,1806.8139060329995,1806.8139060329995,1806.8139060329995,1806.8139060329995,1807.0834601879906,1807.0834601879906,1808.7029252810025,1808.7029252810025,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,1808.742225984999,64,54,28,42,28,89,None,None,1811.2676609990012,1811.2676609990012,1811.2676609990012,1811.2676609990012,1811.2676609990012,1811.2676609990012,1811.2676609990012,1811.2676609990012,0.008918018007534556,1811.2676609990012,30,30,[-0.08375],[-0.3225],[1],[0],[0],[7.379477492009755],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1818.681039595991,1818.681039595991,1818.681039595991,1818.681039595991,5.074999999999999,1.2106601029954618,1819.9060399320006,1821.8452978559944,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,None,1821.8452978559944,1821.8452978559944,1821.8452978559944,1821.8452978559944,1821.8452978559944,1821.8452978559944,j,0.24277135399461258,1822.1347994109965,1822.1347994109965,1822.1347994109965,1822.1347994109965,1822.1347994109965,1822.1347994109965,1822.4051447169913,1822.4051447169913,1824.1328321070032,1824.1328321070032,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,1824.1723768060037,57,54,25,42,42,88,1.0,1.4643638669949723,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1828.1874788519926,1830.1847667440015,,,,,,,,,,,1826.677857873001,1826.677857873001,1826.677857873001,1826.677857873001,1826.677857873001,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,129,129,129,,,,,,,,,,None,1830.1847667440015,1830.1847667440015,1830.1847667440015,1830.1847667440015,1830.1847667440015,1830.1847667440015,f,0.321509598987177,1830.5597645209928,1830.5597645209928,1830.5597645209928,1830.5597645209928,1830.5597645209928,1830.5597645209928,1830.8299952880043,1830.8299952880043,1832.8403103430028,1832.8403103430028,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,1832.8642993590038,66,54,27,41,54,87,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,60,[-0.08625],[-0.3425],[1],[0],[0],[7.540008936994127],['tijiao_random_2'],1842.952787474991,1842.952787474991,1842.952787474991,1842.952787474991,6.0,2.061552268001833,1845.0316758959962,1846.7922354460025,1835.3933359340008,1835.3933359340008,1835.3933359340008,1835.3933359340008,1835.3933359340008,1835.3933359340008,1835.3933359340008,1835.3933359340008,0.009971520004910417,1835.3933359340008,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,None,1846.7922354460025,1846.7922354460025,1846.7922354460025,1846.7922354460025,1846.7922354460025,1846.7922354460025,f,0.23088290699524805,1847.0587493060011,1847.0587493060011,1847.0587493060011,1847.0587493060011,1847.0587493060011,1847.0587493060011,1847.333377545001,1847.333377545001,1848.7090284119913,1848.7090284119913,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,1848.7516097619955,51,55,24,41,55,50,5.0,2.0707148100045742,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1853.377500814997,1855.0451308829943,,,,,,,,,,,1851.2585703310033,1851.2585703310033,1851.2585703310033,1851.2585703310033,1851.2585703310033,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,131,131,131,,,,,,,,,,None,1855.0451308829943,1855.0451308829943,1855.0451308829943,1855.0451308829943,1855.0451308829943,1855.0451308829943,r,0.27160371000354644,1855.3693433269946,1855.3693433269946,1855.3693433269946,1855.3693433269946,1855.3693433269946,1855.3693433269946,1855.6377925260022,1855.6377925260022,1857.204482740999,1857.204482740999,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,1857.2460140839976,51,59,19,46,51,83,None,None,1859.7608467550017,1859.7608467550017,1859.7608467550017,1859.7608467550017,1859.7608467550017,1859.7608467550017,1859.7608467550017,1859.7608467550017,0.00856959899829235,1859.7608467550017,55,55,[0.115],[-0.3275],[1],[0],[0],[8.792793222994078],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1868.58783756099,1868.58783756099,1868.58783756099,1868.58783756099,5.0125,1.5970245249918662,1870.2036611700023,1871.771647881993,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,None,1871.771647881993,1871.771647881993,1871.771647881993,1871.771647881993,1871.771647881993,1871.771647881993,f,0.2628401210095035,1872.080019809,1872.080019809,1872.080019809,1872.080019809,1872.080019809,1872.080019809,1872.3459065100033,1872.3459065100033,1873.5447344860004,1873.5447344860004,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,1873.5869618689903,55,58,28,51,58,56,5.0,1.442849639992346,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1877.5757679669914,1879.4903759439912,,,,,,,,,,,1876.0829355899914,1876.0829355899914,1876.0829355899914,1876.0829355899914,1876.0829355899914,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,133,133,133,,,,,,,,,,None,1879.4903759439912,1879.4903759439912,1879.4903759439912,1879.4903759439912,1879.4903759439912,1879.4903759439912,j,0.2807091509894235,1879.8167812070024,1879.8167812070024,1879.8167812070024,1879.8167812070024,1879.8167812070024,1879.8167812070024,1880.0822871729906,1880.0822871729906,1881.7501690979989,1881.7501690979989,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,1881.8071679669956,45,57,24,56,56,62,3.0,2.358653919000062,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1886.7152610439953,1888.393604789002,,,,,,,,,,,1884.3125910709932,1884.3125910709932,1884.3125910709932,1884.3125910709932,1884.3125910709932,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,None,1888.393604789002,1888.393604789002,1888.393604789002,1888.393604789002,1888.393604789002,1888.393604789002,i,0.48539605300175026,1888.9177392929996,1888.9177392929996,1888.9177392929996,1888.9177392929996,1888.9177392929996,1888.9177392929996,1889.1881007810007,1889.1881007810007,1891.0309168109961,1891.0309168109961,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,1891.052842221994,47,60,24,49,24,86,None,None,1893.5736808279908,1893.5736808279908,1893.5736808279908,1893.5736808279908,1893.5736808279908,1893.5736808279908,1893.5736808279908,1893.5736808279908,0.008840739988954738,1893.5736808279908,23,23,[-0.035],[-0.2975],[1],[0],[0],[3.475437400993542],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1897.0819415669976,1897.0819415669976,1897.0819415669976,1897.0819415669976,7.1125,1.6317858529946534,1898.7349955200043,1900.666417853994,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,135,135,135,,,,,,,,,,None,1900.666417853994,1900.666417853994,1900.666417853994,1900.666417853994,1900.666417853994,1900.666417853994,j,0.4276466160081327,1901.1449559829925,1901.1449559829925,1901.1449559829925,1901.1449559829925,1901.1449559829925,1901.1449559829925,1901.410246147003,1901.410246147003,1902.753030287,1902.753030287,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,1902.7964390190027,46,49,25,60,60,75,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,70,[0.0375],[-0.3375],[1],[0],[0],[5.626980503991945],['tijiao_random_2'],1910.9791844650026,1910.9791844650026,1910.9791844650026,1910.9791844650026,5.0375,1.8450911849940894,1912.8416179850028,1914.4052738949977,1905.333324074003,1905.333324074003,1905.333324074003,1905.333324074003,1905.333324074003,1905.333324074003,1905.333324074003,1905.333324074003,0.01001662299677264,1905.333324074003,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,136,136,136,,,,,,,,,,None,1914.4052738949977,1914.4052738949977,1914.4052738949977,1914.4052738949977,1914.4052738949977,1914.4052738949977,r,0.3039647660043556,1914.7573960579903,1914.7573960579903,1914.7573960579903,1914.7573960579903,1914.7573960579903,1914.7573960579903,1915.0337297149963,1915.0337297149963,1917.0381700299913,1917.0381700299913,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,1917.0596444459952,46,54,34,62,46,56,2.0,1.6499841189943254,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1921.2697491610015,1923.2454207769915,,,,,,,,,,,1919.572212729996,1919.572212729996,1919.572212729996,1919.572212729996,1919.572212729996,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,137,137,137,,,,,,,,,,None,1923.2454207769915,1923.2454207769915,1923.2454207769915,1923.2454207769915,1923.2454207769915,1923.2454207769915,f,0.2961310909886379,1923.5859880019998,1923.5859880019998,1923.5859880019998,1923.5859880019998,1923.5859880019998,1923.5859880019998,1923.8537838379998,1923.8537838379998,1924.904144537999,1924.904144537999,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,1924.9444463879918,49,64,28,59,64,76,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,65,[0.0425],[-0.2625],[1],[0],[0],[2.7535080629895674],['tijiao_random_2'],1930.2505173129903,1930.2505173129903,1930.2505173129903,1930.2505173129903,6.9750000000000005,2.292884142996627,1932.5635972309974,1934.4505880979996,1927.4820612640033,1927.4820612640033,1927.4820612640033,1927.4820612640033,1927.4820612640033,1927.4820612640033,1927.4820612640033,1927.4820612640033,0.010028418997535482,1927.4820612640033,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,138,138,138,,,,,,,,,,None,1934.4505880979996,1934.4505880979996,1934.4505880979996,1934.4505880979996,1934.4505880979996,1934.4505880979996,i,0.21273456700146198,1934.7035725239984,1934.7035725239984,1934.7035725239984,1934.7035725239984,1934.7035725239984,1934.7035725239984,1934.974422692001,1934.974422692001,1936.2265526269912,1936.2265526269912,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,1936.2671334979968,41,56,27,59,27,79,1.0,1.7701238349982304,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1940.5929722400033,1942.4039256029937,,,,,,,,,,,1938.7797914629919,1938.7797914629919,1938.7797914629919,1938.7797914629919,1938.7797914629919,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,139,139,139,,,,,,,,,,None,1942.4039256029937,1942.4039256029937,1942.4039256029937,1942.4039256029937,1942.4039256029937,1942.4039256029937,j,0.2300188090011943,1942.6788465940044,1942.6788465940044,1942.6788465940044,1942.6788465940044,1942.6788465940044,1942.6788465940044,1942.9454395389912,1942.9454395389912,1944.573030368003,1944.573030368003,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,1944.6138273889956,44,59,24,50,50,64,2.0,3.5784301959938603,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1950.7387524060032,1952.6592654199922,,,,,,,,,,,1947.113382850992,1947.113382850992,1947.113382850992,1947.113382850992,1947.113382850992,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,140,140,140,,,,,,,,,,None,1952.6592654199922,1952.6592654199922,1952.6592654199922,1952.6592654199922,1952.6592654199922,1952.6592654199922,f,0.32153657999879215,1953.0324474560039,1953.0324474560039,1953.0324474560039,1953.0324474560039,1953.0324474560039,1953.0324474560039,1953.2995765270025,1953.2995765270025,1954.1853595499997,1954.1853595499997,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,1954.2258100109902,34,59,30,52,59,68,None,None,1956.753590370994,1956.753590370994,1956.753590370994,1956.753590370994,1956.753590370994,1956.753590370994,1956.753590370994,1956.753590370994,0.008725282998057082,1956.753590370994,60,60,[0.04875],[-0.3125],[1],[0],[0],[3.554404718990554],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1960.338985467999,1960.338985467999,1960.338985467999,1960.338985467999,6.925000000000001,2.0277287630015053,1962.3826614190039,1964.163667500994,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,141,141,141,,,,,,,,,,None,1964.163667500994,1964.163667500994,1964.163667500994,1964.163667500994,1964.163667500994,1964.163667500994,r,0.27856404399790335,1964.495512567999,1964.495512567999,1964.495512567999,1964.495512567999,1964.495512567999,1964.495512567999,1964.7707365410024,1964.7707365410024,1965.785304745994,1965.785304745994,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,1965.8318911669921,45,56,28,55,45,61,None,None,1968.355698646992,1968.355698646992,1968.355698646992,1968.355698646992,1968.355698646992,1968.355698646992,1968.355698646992,1968.355698646992,0.010910584998782724,1968.355698646992,45,45,[0.08375],[-0.2725],[1],[0],[0],[7.741821574003552],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1976.1282595569937,1976.1282595569937,1976.1282595569937,1976.1282595569937,6.1375,0.8387169040070148,1976.9873407569976,1978.7884115740017,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,142,142,142,,,,,,,,,,None,1978.7884115740017,1978.7884115740017,1978.7884115740017,1978.7884115740017,1978.7884115740017,1978.7884115740017,f,0.3098792910022894,1979.1479614729906,1979.1479614729906,1979.1479614729906,1979.1479614729906,1979.1479614729906,1979.1479614729906,1979.4145174639998,1979.4145174639998,1980.865030549001,1980.865030549001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,1980.905204472001,50,56,35,54,56,76,None,None,1983.432598614003,1983.432598614003,1983.432598614003,1983.432598614003,1983.432598614003,1983.432598614003,1983.432598614003,1983.432598614003,0.00863717398897279,1983.432598614003,60,60,"[0.07125, 0.05125]","[-0.235, -0.27625]","[1, 1]","[0, 0]","[0, 0]","[6.1237442860001465, 6.896263634000206]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],1990.3626912559994,1990.3626912559994,1990.3626912559994,1990.3626912559994,6.9624999999999995,1.0454391189996386,1991.4228750850016,1992.956802257002,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,143,143,143,,,,,,,,,,None,1992.956802257002,1992.956802257002,1992.956802257002,1992.956802257002,1992.956802257002,1992.956802257002,j,0.28553154099790845,1993.286971730995,1993.286971730995,1993.286971730995,1993.286971730995,1993.286971730995,1993.286971730995,1993.5462795060012,1993.5462795060012,1995.408298298993,1995.408298298993,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,1995.4486136579944,43,52,37,57,57,78,2.0,2.0022518719924847,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1999.9994392590015,2001.649149816003,,,,,,,,,,,1997.9502439689968,1997.9502439689968,1997.9502439689968,1997.9502439689968,1997.9502439689968,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,144,144,144,,,,,,,,,,None,2001.649149816003,2001.649149816003,2001.649149816003,2001.649149816003,2001.649149816003,2001.649149816003,i,0.3108232410013443,2002.0075422079972,2002.0075422079972,2002.0075422079972,2002.0075422079972,2002.0075422079972,2002.0075422079972,2002.2795380909956,2002.2795380909956,2003.4166768309951,2003.4166768309951,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,2003.4589634799922,45,53,34,58,34,80,1.0,1.533815066999523,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,2007.5386626800027,2009.2190370089957,,,,,,,,,,,2005.958397562994,2005.958397562994,2005.958397562994,2005.958397562994,2005.958397562994,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
