bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,value_expect_self,expectself.text,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,expectself.started,tijiao_click.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,66.26510119999875,66.26510119999875,space,19.246007199995802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
,,,,,,,,,,,85.54243180000049,85.54243180000049,s,25.44135919999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,None,1651.4593615999984,1651.4593615999984,1651.4593615999984,1651.4593615999984,1651.4593615999984,1651.4593615999984,j,0.40937010000197915,1651.8940806000028,1651.8940806000028,1651.8940806000028,1651.8940806000028,1651.8940806000028,1651.8940806000028,1652.1909668000008,1652.1909668000008,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,1653.7531339999987,,,,,,45,35,15,64,64,73,None,None,99,99,[0.03333333333333333],[-0.29259259259259257],[1],[0],[0],[3.6290356000026804],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1,1.681708099997195,1661.6138849999988,1663.3935148000019,1656.2645475000027,1656.2645475000027,1656.2645475000027,1656.2645475000027,1656.2645475000027,1656.2645475000027,1656.2645475000027,1656.2645475000027,0.0068791000012424774,1659.9149567999993,1659.9149567999993,1659.9149567999993,1659.9149567999993,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,127,127,127,,,,,,,,,,None,1663.3935148000019,1663.3935148000019,1663.3935148000019,1663.3935148000019,1663.3935148000019,1663.3935148000019,f,0.3438259999966249,1663.7610806000012,1663.7610806000012,1663.7610806000012,1663.7610806000012,1663.7610806000012,1663.7610806000012,1664.0585494999978,1664.0585494999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,1665.9865542999978,,,,,,57,29,15,70,29,72,None,None,92,92,[0.013888888888888888],[-0.2962962962962963],[1],[0],[0],[6.772428500000387],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1.259259259259259,3.0092223000028753,1678.3182585000031,1679.9481336000026,1668.4968243999974,1668.4968243999974,1668.4968243999974,1668.4968243999974,1668.4968243999974,1668.4968243999974,1668.4968243999974,1668.4968243999974,0.005558700002438854,1675.2909916999997,1675.2909916999997,1675.2909916999997,1675.2909916999997,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,None,1679.9481336000026,1679.9481336000026,1679.9481336000026,1679.9481336000026,1679.9481336000026,1679.9481336000026,f,0.7818752999955905,1680.7632710000034,1680.7632710000034,1680.7632710000034,1680.7632710000034,1680.7632710000034,1680.7632710000034,1681.0621921999991,1681.0621921999991,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1682.8404244999983,1685.3495900999987,1685.3495900999987,1685.3495900999987,1685.3495900999987,1685.3495900999987,59,29,29,65,29,70,3.0,2.592267100000754,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1687.9696506000037,1689.6385375000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,129,129,129,,,,,,,,,,None,1689.6385375000027,1689.6385375000027,1689.6385375000027,1689.6385375000027,1689.6385375000027,1689.6385375000027,i,1.1022727999952622,1690.7690272000036,1690.7690272000036,1690.7690272000036,1690.7690272000036,1690.7690272000036,1690.7690272000036,1691.0681121000016,1691.0681121000016,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1691.998688300002,1694.5080671000032,1694.5080671000032,1694.5080671000032,1694.5080671000032,1694.5080671000032,52,30,30,79,30,73,2.0,2.2597848000004888,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1696.7945282,1698.6801683000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,None,1698.6801683000012,1698.6801683000012,1698.6801683000012,1698.6801683000012,1698.6801683000012,1698.6801683000012,f,0.5911099999939324,1699.2987636000034,1699.2987636000034,1699.2987636000034,1699.2987636000034,1699.2987636000034,1699.2987636000034,1699.5945632000003,1699.5945632000003,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,1700.7582685000016,,,,,,49,32,19,72,32,71,None,None,71,71,[0.032407407407407406],[-0.27870370370370373],[1],[0],[0],[5.227475499996217],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1.1574074074074072,1.8117032000009203,1710.3474950000018,1712.2100599999976,1703.268686299998,1703.268686299998,1703.268686299998,1703.268686299998,1703.268686299998,1703.268686299998,1703.268686299998,1703.268686299998,0.005057700000179466,1708.5175443999979,1708.5175443999979,1708.5175443999979,1708.5175443999979,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,131,131,131,,,,,,,,,,None,1712.2100599999976,1712.2100599999976,1712.2100599999976,1712.2100599999976,1712.2100599999976,1712.2100599999976,i,0.26382639999792445,1712.494879400001,1712.494879400001,1712.494879400001,1712.494879400001,1712.494879400001,1712.494879400001,1712.7921572999985,1712.7921572999985,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1714.304661299997,1716.8137055999978,1716.8137055999978,1716.8137055999978,1716.8137055999978,1716.8137055999978,58,29,25,69,25,66,3.0,3.090797199998633,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1719.9297147999969,1721.7505776000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,None,1721.7505776000035,1721.7505776000035,1721.7505776000035,1721.7505776000035,1721.7505776000035,1721.7505776000035,j,0.8218026999966241,1722.5986877999967,1722.5986877999967,1722.5986877999967,1722.5986877999967,1722.5986877999967,1722.5986877999967,1722.8979505000025,1722.8979505000025,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1723.961719699997,1726.4704736999993,1726.4704736999993,1726.4704736999993,1726.4704736999993,1726.4704736999993,63,33,21,71,71,14,4.0,2.060134300001664,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1728.5586850000036,1730.3274576999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,133,133,133,,,,,,,,,,None,1730.3274576999975,1730.3274576999975,1730.3274576999975,1730.3274576999975,1730.3274576999975,1730.3274576999975,i,1.0969155999991926,1731.4581420000031,1731.4581420000031,1731.4581420000031,1731.4581420000031,1731.4581420000031,1731.4581420000031,1731.7571462999986,1731.7571462999986,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,1732.9536563000001,,,,,,68,30,26,72,26,72,None,None,78,78,[0.04537037037037037],[-0.27314814814814814],[1],[0],[0],[7.169743800004653],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1.9351851851851851,2.2441923000005772,1744.9202665999983,1746.4997121999986,1735.4656085000024,1735.4656085000024,1735.4656085000024,1735.4656085000024,1735.4656085000024,1735.4656085000024,1735.4656085000024,1735.4656085000024,0.007175099999585655,1742.6576338000013,1742.6576338000013,1742.6576338000013,1742.6576338000013,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,None,1746.4997121999986,1746.4997121999986,1746.4997121999986,1746.4997121999986,1746.4997121999986,1746.4997121999986,i,0.6723495000042021,1747.1985066999987,1747.1985066999987,1747.1985066999987,1747.1985066999987,1747.1985066999987,1747.1985066999987,1747.4970671999981,1747.4970671999981,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1749.4254486999998,1751.9342235000004,1751.9342235000004,1751.9342235000004,1751.9342235000004,1751.9342235000004,67,36,23,77,23,77,4.0,2.9082698000056553,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1754.8671307999975,1756.488993699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,135,135,135,,,,,,,,,,None,1756.488993699997,1756.488993699997,1756.488993699997,1756.488993699997,1756.488993699997,1756.488993699997,j,1.008153000002494,1757.5204086000012,1757.5204086000012,1757.5204086000012,1757.5204086000012,1757.5204086000012,1757.5204086000012,1757.8188235999987,1757.8188235999987,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1758.832940799999,1761.342183599998,1761.342183599998,1761.342183599998,1761.342183599998,1761.342183599998,61,36,27,73,73,77,4.0,2.2926560000050813,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1763.660013300003,1765.1656799999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,136,136,136,,,,,,,,,,None,1765.1656799999982,1765.1656799999982,1765.1656799999982,1765.1656799999982,1765.1656799999982,1765.1656799999982,f,1.1322884999972302,1766.3294859000016,1766.3294859000016,1766.3294859000016,1766.3294859000016,1766.3294859000016,1766.3294859000016,1766.6285715999984,1766.6285715999984,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,1767.6421069999997,,,,,,66,34,25,63,34,67,None,None,67,67,[0.04537037037037037],[-0.27314814814814814],[1],[0],[0],[5.127550299999712],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1.2129629629629632,4.223283600003924,1779.5420455999993,1781.071820899997,1770.1527962000036,1770.1527962000036,1770.1527962000036,1770.1527962000036,1770.1527962000036,1770.1527962000036,1770.1527962000036,1770.1527962000036,0.005194299999857321,1775.3002067999987,1775.3002067999987,1775.3002067999987,1775.3002067999987,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,137,137,137,,,,,,,,,,None,1781.071820899997,1781.071820899997,1781.071820899997,1781.071820899997,1781.071820899997,1781.071820899997,i,0.6602261000007275,1781.7564811999982,1781.7564811999982,1781.7564811999982,1781.7564811999982,1781.7564811999982,1781.7564811999982,1782.053251600002,1782.053251600002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,1782.917528500002,,,,,,61,35,34,70,34,67,None,None,,,[],[],[],[],[],[],[],0.2,1,34,[-0.012037037037037037],[-0.2740740740740741],[1],[0],[0],[6.713136200000008],['tijiao'],1,1.6549388999992516,1793.836321900002,1795.8150170000008,,,,,,,,,,1792.163175900001,1792.163175900001,1792.163175900001,1792.163175900001,1785.4362592000034,1785.4362592000034,1785.4362592000034,1785.4362592000034,1785.4362592000034,1785.4362592000034,1785.4362592000034,1785.4362592000034,0.0058829999979934655,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,138,138,138,,,,,,,,,,None,1795.8150170000008,1795.8150170000008,1795.8150170000008,1795.8150170000008,1795.8150170000008,1795.8150170000008,j,0.45239439999568276,1796.2976813999994,1796.2976813999994,1796.2976813999994,1796.2976813999994,1796.2976813999994,1796.2976813999994,1796.5967279000033,1796.5967279000033,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,1797.7769905000023,,,,,,73,36,32,75,75,57,None,None,,,[],[],[],[],[],[],[],0.6,1,57,[-0.010185185185185186],[-0.2953703703703704],[1],[0],[0],[5.302237199997762],['tijiao'],1,1.472996399999829,1807.1000700000004,1809.0791590000008,,,,,,,,,,1805.6086211000002,1805.6086211000002,1805.6086211000002,1805.6086211000002,1800.2938177999968,1800.2938177999968,1800.2938177999968,1800.2938177999968,1800.2938177999968,1800.2938177999968,1800.2938177999968,1800.2938177999968,0.0061261999944690615,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,139,139,139,,,,,,,,,,None,1809.0791590000008,1809.0791590000008,1809.0791590000008,1809.0791590000008,1809.0791590000008,1809.0791590000008,r,0.7189677999995183,1809.8290362999978,1809.8290362999978,1809.8290362999978,1809.8290362999978,1809.8290362999978,1809.8290362999978,1810.1265473000021,1810.1265473000021,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1812.004618699997,1814.5138306000008,1814.5138306000008,1814.5138306000008,1814.5138306000008,1814.5138306000008,71,34,35,68,71,64,4.0,3.190560999995796,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1817.7311373999983,1819.4672557000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,140,140,140,,,,,,,,,,None,1819.4672557000013,1819.4672557000013,1819.4672557000013,1819.4672557000013,1819.4672557000013,1819.4672557000013,f,0.8198005999947782,1820.3172787000003,1820.3172787000003,1820.3172787000003,1820.3172787000003,1820.3172787000003,1820.3172787000003,1820.6145843999984,1820.6145843999984,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1821.478815399998,1823.987656199999,1823.987656199999,1823.987656199999,1823.987656199999,1823.987656199999,72,40,22,67,40,51,4.0,2.958033599999908,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1826.9732883999968,1828.8585612000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,141,141,141,,,,,,,,,,None,1828.8585612000024,1828.8585612000024,1828.8585612000024,1828.8585612000024,1828.8585612000024,1828.8585612000024,j,0.45401339999807533,1829.3411154999994,1829.3411154999994,1829.3411154999994,1829.3411154999994,1829.3411154999994,1829.3411154999994,1829.6398230999985,1829.6398230999985,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1830.8531967000017,1833.3623064999992,1833.3623064999992,1833.3623064999992,1833.3623064999992,1833.3623064999992,72,41,25,72,72,67,4.0,2.7916413999992074,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1836.1804314999972,1837.9170086000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,142,142,142,,,,,,,,,,None,1837.9170086000013,1837.9170086000013,1837.9170086000013,1837.9170086000013,1837.9170086000013,1837.9170086000013,i,0.8706483000059961,1838.8149720000001,1838.8149720000001,1838.8149720000001,1838.8149720000001,1838.8149720000001,1838.8149720000001,1839.113953699998,1839.113953699998,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1840.742903600003,1843.2520797000034,1843.2520797000034,1843.2520797000034,1843.2520797000034,1843.2520797000034,75,46,31,68,31,62,3.0,2.1253759000028367,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1845.4032755000007,1847.3574733999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,143,143,143,,,,,,,,,,None,1847.3574733999994,1847.3574733999994,1847.3574733999994,1847.3574733999994,1847.3574733999994,1847.3574733999994,i,0.5862937999991118,1847.9732748000024,1847.9732748000024,1847.9732748000024,1847.9732748000024,1847.9732748000024,1847.9732748000024,1848.2719387000034,1848.2719387000034,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,1850.0173396000027,,,,,,71,45,33,74,33,37,None,None,,,[],[],[],[],[],[],[],-0.2,1,99,[0.004629629629629629],[-0.26944444444444443],[1],[0],[0],[4.1861478999999235],['tijiao'],4.046296296296296,1.456793800003652,1858.2106748000006,1859.8736258999998,,,,,,,,,,1856.7375683999999,1856.7375683999999,1856.7375683999999,1856.7375683999999,1852.5370344999974,1852.5370344999974,1852.5370344999974,1852.5370344999974,1852.5370344999974,1852.5370344999974,1852.5370344999974,1852.5370344999974,0.00557190000108676,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,144,144,144,,,,,,,,,,None,1859.8736258999998,1859.8736258999998,1859.8736258999998,1859.8736258999998,1859.8736258999998,1859.8736258999998,f,0.6317971999960719,1860.5388767999975,1860.5388767999975,1860.5388767999975,1860.5388767999975,1860.5388767999975,1860.5388767999975,1860.8379604000002,1860.8379604000002,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1862.1012034000014,1864.6102159000002,1864.6102159000002,1864.6102159000002,1864.6102159000002,1864.6102159000002,70,46,38,72,46,61,4.0,4.852795800004969,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1869.4877313999968,1871.1594525000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,145,145,145,,,,,,,,,,None,1871.1594525000037,1871.1594525000037,1871.1594525000037,1871.1594525000037,1871.1594525000037,1871.1594525000037,r,0.7438495999958832,1871.9243924999973,1871.9243924999973,1871.9243924999973,1871.9243924999973,1871.9243924999973,1871.9243924999973,1872.2235199999996,1872.2235199999996,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,1874.0019853999984,,,,,,62,55,38,73,62,62,None,None,68,68,[0.010185185185185186],[-0.2833333333333333],[1],[0],[0],[4.392928500004928],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1,1.7470436000003247,1882.6937447000018,1884.2901482000016,1876.514313300002,1876.514313300002,1876.514313300002,1876.514313300002,1876.514313300002,1876.514313300002,1876.514313300002,1876.514313300002,0.00821390000055544,1880.928141700002,1880.928141700002,1880.928141700002,1880.928141700002,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,146,146,146,,,,,,,,,,None,1884.2901482000016,1884.2901482000016,1884.2901482000016,1884.2901482000016,1884.2901482000016,1884.2901482000016,f,0.6491413999974611,1884.9721566000007,1884.9721566000007,1884.9721566000007,1884.9721566000007,1884.9721566000007,1884.9721566000007,1885.2713883000033,1885.2713883000033,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1886.7002781999981,1889.209625800002,1889.209625800002,1889.209625800002,1889.209625800002,1889.209625800002,75,46,36,74,46,55,4.0,3.6561650000003283,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1892.8926912000024,1894.5455090000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,147,147,147,,,,,,,,,,None,1894.5455090000032,1894.5455090000032,1894.5455090000032,1894.5455090000032,1894.5455090000032,1894.5455090000032,i,0.5729393000001437,1895.1445289999974,1895.1445289999974,1895.1445289999974,1895.1445289999974,1895.1445289999974,1895.1445289999974,1895.4435550999988,1895.4435550999988,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1897.2880221000014,1899.7972044999988,1899.7972044999988,1899.7972044999988,1899.7972044999988,1899.7972044999988,81,48,34,72,34,58,3.0,2.609261300000071,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1902.4305237000008,1904.435396599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
