trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,97,0,,,,,,,,,,,,,,,None,None,None,None,None,1131.122657,None,1131.122657,None,1131.122657,None,1131.122657,None,f,0.2508339,1131.122657,None,1131.122657,None,1131.422925,None,1131.422925,None,1131.422925,None,1131.422925,None,1131.422925,None,1131.422925,None,1131.71912,None,1131.71912,None,1133.517636,None,1133.517636,None,1133.517636,None,1133.517636,None,1133.517636,None,1133.517636,None,1133.517636,None,1133.517636,None,1133.517636,None,49,55,50,57,55,48,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1136.068781,None,1136.068781,None,1136.068781,None,1136.068781,None,1136.068781,None,1136.068781,None,50,1136.068781,None,1136.068781,None,0.01116342,None,1136.068781,None,5.908854167,1.2701925,1139.260826,None,1139.260826,None,1139.260826,None,1139.260826,None,None,None,1140.541384,None,0.06640625,-0.279947917,1,0,0,3.147364,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,98,0,,,,,,,,,,,,,,,None,None,None,None,None,1142.329534,None,1142.329534,None,1142.329534,None,1142.329534,None,r,0.3040352,1142.329534,None,1142.329534,None,1142.683559,None,1142.683559,None,1142.683559,None,1142.683559,None,1142.683559,None,1142.683559,None,1142.960154,1144.895038,1142.960154,1144.895038,1144.927787,None,1144.927787,None,1144.927787,None,1144.927787,None,1144.927787,None,1144.927787,None,1144.927787,None,1144.927787,None,1144.927787,None,56,52,45,62,56,22,None,None,None,None,None,None,None,None,None,None,None,None,55,1147.455916,None,55,1147.455916,None,1147.455916,None,1147.455916,None,1147.455916,None,1147.455916,None,1147.455916,None,1147.455916,None,0.057291667,-0.279947917,1,0,0,4.1686777,tijiao,0.01412039,None,1147.455916,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.986979167,1.9794245,1151.673184,None,1151.673184,None,1151.673184,None,1151.673184,None,None,None,1153.666912,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,99,0,,,,,,,,,,,,,,,None,None,None,None,None,1155.355679,None,1155.355679,None,1155.355679,None,1155.355679,None,f,0.2680866,1155.355679,None,1155.355679,None,1155.672896,None,1155.672896,None,1155.672896,None,1155.672896,None,1155.672896,None,1155.672896,None,1155.969248,None,1155.969248,None,1157.985931,None,1157.985931,None,1157.985931,None,1157.985931,None,1157.985931,None,1157.985931,None,1157.985931,None,1157.985931,None,1157.985931,None,60,51,53,63,51,26,1160.503719,None,6,2.0230697,1160.503719,None,1160.503719,None,1160.503719,None,1160.503719,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1162.591123,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,100,0,,,,,,,,,,,,,,,None,None,None,None,None,1164.412668,None,1164.412668,None,1164.412668,None,1164.412668,None,f,0.3712302,1164.412668,None,1164.412668,None,1164.829542,None,1164.829542,None,1164.829542,None,1164.829542,None,1164.829542,None,1164.829542,None,1165.125439,None,1165.125439,None,1166.170796,None,1166.170796,None,1166.170796,None,1166.170796,None,1166.170796,None,1166.170796,None,1166.170796,None,1166.170796,None,1166.170796,None,65,60,40,63,60,66,1168.693154,None,2,1.0710328,1168.693154,None,1168.693154,None,1168.693154,None,1168.693154,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1169.81212,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,101,0,,,,,,,,,,,,,,,None,None,None,None,None,1171.68346,None,1171.68346,None,1171.68346,None,1171.68346,None,j,0.2404439,1171.68346,None,1171.68346,None,1171.969687,None,1171.969687,None,1171.969687,None,1171.969687,None,1171.969687,None,1171.969687,None,1172.263849,None,1172.263849,None,1173.779063,None,1173.779063,None,1173.779063,None,1173.779063,None,1173.779063,None,1173.779063,None,1173.779063,None,1173.779063,None,1173.779063,None,58,66,45,64,64,39,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1176.330704,None,1176.330704,None,1176.330704,None,1176.330704,None,1176.330704,None,1176.330704,None,60,1176.330704,None,1176.330704,None,0.01081972,None,1176.330704,None,4.033854167,1.6504335,1179.274352,None,1179.274352,None,1179.274352,None,1179.274352,None,None,None,1180.94228,None,-0.12109375,-0.286458333,1,0,0,2.913577,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,102,0,,,,,,,,,,,,,,,None,None,None,None,None,1182.926916,None,1182.926916,None,1182.926916,None,1182.926916,None,r,0.2571218,1182.926916,None,1182.926916,None,1183.229267,None,1183.229267,None,1183.229267,None,1183.229267,None,1183.229267,None,1183.229267,None,1183.521586,None,1183.521586,None,1185.091238,None,1185.091238,None,1185.091238,None,1185.091238,None,1185.091238,None,1185.091238,None,1185.091238,None,1185.091238,None,1185.091238,None,62,66,38,67,62,57,1187.605512,None,5,1.8713632,1187.605512,None,1187.605512,None,1187.605512,None,1187.605512,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1189.538018,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,103,0,,,,,,,,,,,,,,,None,None,None,None,None,1191.263663,None,1191.263663,None,1191.263663,None,1191.263663,None,f,0.2404192,1191.263663,None,1191.263663,None,1191.548455,None,1191.548455,None,1191.548455,None,1191.548455,None,1191.548455,None,1191.548455,None,1191.844138,None,1191.844138,None,1192.842364,None,1192.842364,None,1192.842364,None,1192.842364,None,1192.842364,None,1192.842364,None,1192.842364,None,1192.842364,None,1192.842364,None,63,62,44,61,62,71,1195.362555,None,2,1.1685314,1195.362555,None,1195.362555,None,1195.362555,None,1195.362555,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1196.582628,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,104,0,,,,,,,,,,,,,,,None,None,None,None,None,1198.386674,None,1198.386674,None,1198.386674,None,1198.386674,None,j,0.3982552,1198.386674,None,1198.386674,None,1198.837457,None,1198.837457,None,1198.837457,None,1198.837457,None,1198.837457,None,1198.837457,None,1199.132525,None,1199.132525,None,1200.181713,None,1200.181713,None,1200.181713,None,1200.181713,None,1200.181713,None,1200.181713,None,1200.181713,None,1200.181713,None,1200.181713,None,65,66,42,70,70,68,1202.706551,None,3,1.6996612,1202.706551,None,1202.706551,None,1202.706551,None,1202.706551,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1204.460942,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,105,0,,,,,,,,,,,,,,,None,None,None,None,None,1206.109616,None,1206.109616,None,1206.109616,None,1206.109616,None,i,0.3753931,1206.109616,None,1206.109616,None,1206.527164,None,1206.527164,None,1206.527164,None,1206.527164,None,1206.527164,None,1206.527164,None,1206.821199,None,1206.821199,None,1208.086248,None,1208.086248,None,1208.086248,None,1208.086248,None,1208.086248,None,1208.086248,None,1208.086248,None,1208.086248,None,1208.086248,None,64,65,41,62,41,38,1210.608175,None,3,1.2507895,1210.608175,None,1210.608175,None,1210.608175,None,1210.608175,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1211.912516,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,106,0,,,,,,,,,,,,,,,None,None,None,None,None,1213.462635,None,1213.462635,None,1213.462635,None,1213.462635,None,f,0.2926599,1213.462635,None,1213.462635,None,1213.798408,None,1213.798408,None,1213.798408,None,1213.798408,None,1213.798408,None,1213.798408,None,1214.092818,1215.593754,1214.092818,1215.593754,1215.62506,None,1215.62506,None,1215.62506,None,1215.62506,None,1215.62506,None,1215.62506,None,1215.62506,None,1215.62506,None,1215.62506,None,56,66,36,73,66,63,1218.142503,None,3,1.392286,1218.142503,None,1218.142503,None,1218.142503,None,1218.142503,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1219.592055,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,107,0,,,,,,,,,,,,,,,None,None,None,None,None,1221.452219,None,1221.452219,None,1221.452219,None,1221.452219,None,f,0.2930496,1221.452219,None,1221.452219,None,1221.786889,None,1221.786889,None,1221.786889,None,1221.786889,None,1221.786889,None,1221.786889,None,1222.081818,None,1222.081818,None,1223.246872,None,1223.246872,None,1223.246872,None,1223.246872,None,1223.246872,None,1223.246872,None,1223.246872,None,1223.246872,None,1223.246872,None,60,56,42,76,56,66,None,None,None,None,None,None,None,None,None,None,None,None,55,1225.780924,None,55,1225.780924,None,1225.780924,None,1225.780924,None,1225.780924,None,1225.780924,None,1225.780924,None,1225.780924,None,-0.032552083,-0.302083333,1,0,0,2.5316413,tijiao,0.01242509,None,1225.780924,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.03125,2.6970468,1228.360785,None,1228.360785,None,1228.360785,None,1228.360785,None,None,None,1231.071086,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,108,0,,,,,,,,,,,,,,,None,None,None,None,None,1232.642591,None,1232.642591,None,1232.642591,None,1232.642591,None,r,0.3225939,1232.642591,None,1232.642591,None,1233.013132,None,1233.013132,None,1233.013132,None,1233.013132,None,1233.013132,None,1233.013132,None,1233.306166,None,1233.306166,None,1234.937024,None,1234.937024,None,1234.937024,None,1234.937024,None,1234.937024,None,1234.937024,None,1234.937024,None,1234.937024,None,1234.937024,None,73,55,35,71,73,70,None,None,None,None,None,None,None,None,None,None,None,None,65,1237.467627,None,65,1237.467627,None,1237.467627,None,1237.467627,None,1237.467627,None,1237.467627,None,1237.467627,None,1237.467627,None,0.049479167,-0.279947917,1,0,0,3.2535332,tijiao,0.01659589,None,1237.467627,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.0703125,1.5421249,1240.766456,None,1240.766456,None,1240.766456,None,1240.766456,None,None,None,1242.326808,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,109,0,,,,,,,,,,,,,,,None,None,None,None,None,1243.951276,None,1243.951276,None,1243.951276,None,1243.951276,None,r,0.2743328,1243.951276,None,1243.951276,None,1244.270021,None,1244.270021,None,1244.270021,None,1244.270021,None,1244.270021,None,1244.270021,None,1244.564017,1246.465333,1244.564017,1246.465333,1246.496867,None,1246.496867,None,1246.496867,None,1246.496867,None,1246.496867,None,1246.496867,None,1246.496867,None,1246.496867,None,1246.496867,None,60,57,34,67,60,35,1249.015209,None,6,1.1052473,1249.015209,None,1249.015209,None,1249.015209,None,1249.015209,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1250.1736,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,110,0,,,,,,,,,,,,,,,None,None,None,None,None,1251.989419,None,1251.989419,None,1251.989419,None,1251.989419,None,r,0.5761835,1251.989419,None,1251.989419,None,1252.611799,None,1252.611799,None,1252.611799,None,1252.611799,None,1252.611799,None,1252.611799,None,1252.886493,1254.621064,1252.886493,1254.621064,1254.652313,None,1254.652313,None,1254.652313,None,1254.652313,None,1254.652313,None,1254.652313,None,1254.652313,None,1254.652313,None,1254.652313,None,59,64,43,67,59,38,1257.177519,None,5,2.2504066,1257.177519,None,1257.177519,None,1257.177519,None,1257.177519,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1259.474899,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,111,0,,,,,,,,,,,,,,,None,None,None,None,None,1261.346722,None,1261.346722,None,1261.346722,None,1261.346722,None,f,0.2787181,1261.346722,None,1261.346722,None,1261.665744,None,1261.665744,None,1261.665744,None,1261.665744,None,1261.665744,None,1261.665744,None,1261.959449,None,1261.959449,None,1263.330977,None,1263.330977,None,1263.330977,None,1263.330977,None,1263.330977,None,1263.330977,None,1263.330977,None,1263.330977,None,1263.330977,None,60,65,31,69,65,64,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1265.869215,None,1265.869215,None,1265.869215,None,1265.869215,None,1265.869215,None,1265.869215,None,50,1265.869215,None,1265.869215,None,0.00160339,None,1265.869215,None,6.104166667,1.7936264,1268.76352,None,1268.76352,None,1268.76352,None,1268.76352,None,None,None,1270.579996,None,0.016927083,-0.278645833,1,0,0,2.8543933,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,112,0,,,,,,,,,,,,,,,None,None,None,None,None,1272.370847,None,1272.370847,None,1272.370847,None,1272.370847,None,j,0.2548133,1272.370847,None,1272.370847,None,1272.674455,None,1272.674455,None,1272.674455,None,1272.674455,None,1272.674455,None,1272.674455,None,1272.96721,None,1272.96721,None,1273.848702,None,1273.848702,None,1273.848702,None,1273.848702,None,1273.848702,None,1273.848702,None,1273.848702,None,1273.848702,None,1273.848702,None,52,60,35,70,70,69,1276.364994,None,5,1.4412909,1276.364994,None,1276.364994,None,1276.364994,None,1276.364994,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1277.873371,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,113,0,,,,,,,,,,,,,,,None,None,None,None,None,1279.725381,None,1279.725381,None,1279.725381,None,1279.725381,None,i,0.2401953,1279.725381,None,1279.725381,None,1280.012827,None,1280.012827,None,1280.012827,None,1280.012827,None,1280.012827,None,1280.012827,None,1280.305603,None,1280.305603,None,1281.821355,None,1281.821355,None,1281.821355,None,1281.821355,None,1281.821355,None,1281.821355,None,1281.821355,None,1281.821355,None,1281.821355,None,63,55,39,62,39,65,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1284.371366,None,1284.371366,None,1284.371366,None,1284.371366,None,1284.371366,None,1284.371366,None,60,1284.371366,None,1284.371366,None,0.01228182,None,1284.371366,None,6.911458333,2.030193,1287.684717,None,1287.684717,None,1287.684717,None,1287.684717,None,None,None,1289.743237,None,-0.122395833,-0.287760417,1,0,0,3.281861,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,114,0,,,,,,,,,,,,,,,None,None,None,None,None,1291.583718,None,1291.583718,None,1291.583718,None,1291.583718,None,j,0.2619846,1291.583718,None,1291.583718,None,1291.887106,None,1291.887106,None,1291.887106,None,1291.887106,None,1291.887106,None,1291.887106,None,1292.180219,1294.048408,1292.180219,1294.048408,1294.08079,None,1294.08079,None,1294.08079,None,1294.08079,None,1294.08079,None,1294.08079,None,1294.08079,None,1294.08079,None,1294.08079,None,57,52,40,72,72,57,None,None,None,None,None,None,None,None,None,None,None,None,70,1296.61657,None,70,1296.61657,None,1296.61657,None,1296.61657,None,1296.61657,None,1296.61657,None,1296.61657,None,1296.61657,None,0.078125,-0.287760417,1,0,0,3.0116081,tijiao,0.00876549,None,1296.61657,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.947916667,1.8134777,1299.674355,None,1299.674355,None,1299.674355,None,1299.674355,None,None,None,1301.518104,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,115,0,,,,,,,,,,,,,,,None,None,None,None,None,1303.041981,None,1303.041981,None,1303.041981,None,1303.041981,None,j,0.3037145,1303.041981,None,1303.041981,None,1303.39429,None,1303.39429,None,1303.39429,None,1303.39429,None,1303.39429,None,1303.39429,None,1303.688693,None,1303.688693,None,1305.20106,None,1305.20106,None,1305.20106,None,1305.20106,None,1305.20106,None,1305.20106,None,1305.20106,None,1305.20106,None,1305.20106,None,55,61,34,66,66,43,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1307.748085,None,1307.748085,None,1307.748085,None,1307.748085,None,1307.748085,None,1307.748085,None,70,1307.748085,None,1307.748085,None,0.00123389,None,1307.748085,None,6.013020833,1.8453016,1311.068553,None,1311.068553,None,1311.068553,None,1311.068553,None,None,None,1312.945208,None,-0.002604167,-0.290364583,1,0,0,3.2874971,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,116,0,,,,,,,,,,,,,,,None,None,None,None,None,1314.717094,None,1314.717094,None,1314.717094,None,1314.717094,None,f,0.258829,1314.717094,None,1314.717094,None,1315.020825,None,1315.020825,None,1315.020825,None,1315.020825,None,1315.020825,None,1315.020825,None,1315.313293,None,1315.313293,None,1316.744475,None,1316.744475,None,1316.744475,None,1316.744475,None,1316.744475,None,1316.744475,None,1316.744475,None,1316.744475,None,1316.744475,None,55,65,31,71,65,19,1319.271046,None,6,1.7172654,1319.271046,None,1319.271046,None,1319.271046,None,1319.271046,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1321.036474,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,117,0,,,,,,,,,,,,,,,None,None,None,None,None,1322.75617,None,1322.75617,None,1322.75617,None,1322.75617,None,j,0.5197998,1322.75617,None,1322.75617,None,1323.320835,None,1323.320835,None,1323.320835,None,1323.320835,None,1323.320835,None,1323.320835,None,1323.618914,None,1323.618914,None,1325.123567,None,1325.123567,None,1325.123567,None,1325.123567,None,1325.123567,None,1325.123567,None,1325.123567,None,1325.123567,None,1325.123567,None,49,59,39,66,66,50,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1327.664145,None,1327.664145,None,1327.664145,None,1327.664145,None,1327.664145,None,1327.664145,None,55,1327.664145,None,1327.664145,None,0.01556462,None,1327.664145,None,3.0703125,2.5167681,1331.268314,None,1331.268314,None,1331.268314,None,1331.268314,None,None,None,1333.801273,None,0.037760417,-0.270833333,1,0,0,3.5694945,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,118,0,,,,,,,,,,,,,,,None,None,None,None,None,1335.531445,None,1335.531445,None,1335.531445,None,1335.531445,None,f,0.3946502,1335.531445,None,1335.531445,None,1335.969387,None,1335.969387,None,1335.969387,None,1335.969387,None,1335.969387,None,1335.969387,None,1336.244453,1337.912211,1336.244453,1337.912211,1337.960956,None,1337.960956,None,1337.960956,None,1337.960956,None,1337.960956,None,1337.960956,None,1337.960956,None,1337.960956,None,1337.960956,None,44,74,40,68,74,23,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1340.50182,None,1340.50182,None,1340.50182,None,1340.50182,None,1340.50182,None,1340.50182,None,60,1340.50182,None,1340.50182,None,0.00301539,None,1340.50182,None,4.841145833,1.3508778,1343.304985,None,1343.304985,None,1343.304985,None,1343.304985,None,None,None,1344.684156,None,-0.0546875,-0.28515625,1,0,0,2.7717965,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,119,0,,,,,,,,,,,,,,,None,None,None,None,None,1346.471137,None,1346.471137,None,1346.471137,None,1346.471137,None,f,0.3148334,1346.471137,None,1346.471137,None,1346.826304,None,1346.826304,None,1346.826304,None,1346.826304,None,1346.826304,None,1346.826304,None,1347.118391,None,1347.118391,None,1348.451156,None,1348.451156,None,1348.451156,None,1348.451156,None,1348.451156,None,1348.451156,None,1348.451156,None,1348.451156,None,1348.451156,None,47,68,40,70,68,67,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1350.997273,None,1350.997273,None,1350.997273,None,1350.997273,None,1350.997273,None,1350.997273,None,70,1350.997273,None,1350.997273,None,0.01505062,None,1350.997273,None,4.958333333,1.8465341,1353.779226,None,1353.779226,None,1353.779226,None,1353.779226,None,None,None,1355.640382,None,0.122395833,-0.305989583,1,0,0,2.7517141,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,120,0,,,,,,,,,,,,,,,None,None,None,None,None,1357.56356,None,1357.56356,None,1357.56356,None,1357.56356,None,j,0.4636127,1357.56356,None,1357.56356,None,1358.066691,None,1358.066691,None,1358.066691,None,1358.066691,None,1358.066691,None,1358.066691,None,1358.343139,1359.160527,1358.343139,1359.160527,1359.214437,None,1359.214437,None,1359.214437,None,1359.214437,None,1359.214437,None,1359.214437,None,1359.214437,None,1359.214437,None,1359.214437,None,48,74,38,69,69,56,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,1361.751015,None,1361.751015,None,1361.751015,None,1361.751015,None,1361.751015,None,1361.751015,None,65,1361.751015,None,1361.751015,None,0.00242349,None,1361.751015,None,4.90625,1.5489418,1365.254487,None,1365.254487,None,1365.254487,None,1365.254487,None,None,None,1366.830288,None,-0.03125,-0.278645833,1,0,0,3.4722242,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,121,0,,,,,,,,,,,,,,,None,None,None,None,None,1368.771404,None,1368.771404,None,1368.771404,None,1368.771404,None,f,0.9058388,1368.771404,None,1368.771404,None,1369.725192,None,1369.725192,None,1369.725192,None,1369.725192,None,1369.725192,None,1369.725192,None,1370.01812,1371.002012,1370.01812,1371.002012,1371.037383,None,1371.037383,None,1371.037383,None,1371.037383,None,1371.037383,None,1371.037383,None,1371.037383,None,1371.037383,None,1371.037383,None,49,69,36,68,69,56,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1373.581945,None,1373.581945,None,1373.581945,None,1373.581945,None,1373.581945,None,1373.581945,None,67,1373.581945,None,1373.581945,None,0.01247542,None,1373.581945,None,7.119791667,1.5497467,1378.497908,None,1378.497908,None,1378.497908,None,1378.497908,None,None,None,1380.072676,None,-0.088541667,-0.299479167,1,0,0,4.8839594,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
