trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,25,0,,,,,,,,,,,,,,,None,None,None,None,None,426.4989818,None,426.4989818,None,426.4989818,None,426.4989818,None,r,0.3434156,426.4989818,None,426.4989818,None,426.8856819,None,426.8856819,None,426.8856819,None,426.8856819,None,426.8856819,None,426.8856819,None,427.1793273,428.0634011,427.1793273,428.0634011,428.0968385,None,428.0968385,None,428.0968385,None,428.0968385,None,428.0968385,None,428.0968385,None,428.0968385,None,428.0968385,None,428.0968385,None,63,46,46,59,63,61,None,None,None,None,None,None,None,None,None,None,None,None,68,430.6243349,None,68,430.6243349,None,430.6243349,None,430.6243349,None,430.6243349,None,430.6243349,None,430.6243349,None,430.6243349,None,-0.001302083,-0.3046875,1,0,0,11.3078152,tijiao,1.06E-05,None,430.6243349,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.013020833,2.6745123,441.96901,None,441.96901,None,441.96901,None,441.96901,None,None,None,444.6577287,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,26,0,,,,,,,,,,,,,,,None,None,None,None,None,446.6638045,None,446.6638045,None,446.6638045,None,446.6638045,None,i,0.2698353,446.6638045,None,446.6638045,None,446.9829184,None,446.9829184,None,446.9829184,None,446.9829184,None,446.9829184,None,446.9829184,None,447.2767661,None,447.2767661,None,449.1564569,None,449.1564569,None,449.1564569,None,449.1564569,None,449.1564569,None,449.1564569,None,449.1564569,None,449.1564569,None,449.1564569,None,59,50,54,48,54,60,None,None,None,None,None,None,None,None,None,None,None,None,56,451.6899675,None,56,451.6899675,None,451.6899675,None,451.6899675,None,451.6899675,None,451.6899675,None,451.6899675,None,451.6899675,None,0.006510417,-0.296875,1,0,0,15.4088672,tijiao,0.01434194,None,451.6899675,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.010416667,1.8134999,467.1491572,None,467.1491572,None,467.1491572,None,467.1491572,None,None,None,468.9930353,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,27,0,,,,,,,,,,,,,,,None,None,None,None,None,470.7473306,None,470.7473306,None,470.7473306,None,470.7473306,None,i,0.3066414,470.7473306,None,470.7473306,None,471.0998855,None,471.0998855,None,471.0998855,None,471.0998855,None,471.0998855,None,471.0998855,None,471.393586,None,471.393586,None,472.5935117,None,472.5935117,None,472.5935117,None,472.5935117,None,472.5935117,None,472.5935117,None,472.5935117,None,472.5935117,None,472.5935117,None,61,44,48,46,48,59,475.1095898,None,3,2.5569545,475.1095898,None,475.1095898,None,475.1095898,None,475.1095898,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,477.7305617,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,28,0,,,,,,,,,,,,,,,None,None,None,None,None,479.6870128,None,479.6870128,None,479.6870128,None,479.6870128,None,i,0.2769332,479.6870128,None,479.6870128,None,480.0042897,None,480.0042897,None,480.0042897,None,480.0042897,None,480.0042897,None,480.0042897,None,480.299605,None,480.299605,None,481.2984417,None,481.2984417,None,481.2984417,None,481.2984417,None,481.2984417,None,481.2984417,None,481.2984417,None,481.2984417,None,481.2984417,None,59,48,55,61,55,25,483.8243632,None,4,2.9349351,483.8243632,None,483.8243632,None,483.8243632,None,483.8243632,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,486.8053015,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,29,0,,,,,,,,,,,,,,,None,None,None,None,None,488.4586777,None,488.4586777,None,488.4586777,None,488.4586777,None,j,0.3252089,488.4586777,None,488.4586777,None,488.8288877,None,488.8288877,None,488.8288877,None,488.8288877,None,488.8288877,None,488.8288877,None,489.1224548,None,489.1224548,None,490.4215803,None,490.4215803,None,490.4215803,None,490.4215803,None,490.4215803,None,490.4215803,None,490.4215803,None,490.4215803,None,490.4215803,None,65,46,58,55,55,26,492.9396088,None,5,1.9385282,492.9396088,None,492.9396088,None,492.9396088,None,492.9396088,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,494.9283318,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,30,0,,,,,,,,,,,,,,,None,None,None,None,None,496.5824665,None,496.5824665,None,496.5824665,None,496.5824665,None,f,0.2813305,496.5824665,None,496.5824665,None,496.915031,None,496.915031,None,496.915031,None,496.915031,None,496.915031,None,496.915031,None,497.2113721,None,497.2113721,None,499.0336415,None,499.0336415,None,499.0336415,None,499.0336415,None,499.0336415,None,499.0336415,None,499.0336415,None,499.0336415,None,499.0336415,None,60,42,42,59,42,27,None,None,None,None,None,None,None,None,None,None,None,None,46,501.5789482,None,46,501.5789482,None,501.5789482,None,501.5789482,None,501.5789482,None,501.5789482,None,501.5789482,None,501.5789482,None,0.01171875,-0.263020833,1,0,0,6.0660113,tijiao,0.01054424,None,501.5789482,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.927083333,1.7427709,507.6919965,None,507.6919965,None,507.6919965,None,507.6919965,None,None,None,509.4514087,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,31,0,,,,,,,,,,,,,,,None,None,None,None,None,511.1075241,None,511.1075241,None,511.1075241,None,511.1075241,None,i,0.2964421,511.1075241,None,511.1075241,None,511.4441092,None,511.4441092,None,511.4441092,None,511.4441092,None,511.4441092,None,511.4441092,None,511.7380954,None,511.7380954,None,513.2699012,None,513.2699012,None,513.2699012,None,513.2699012,None,513.2699012,None,513.2699012,None,513.2699012,None,513.2699012,None,513.2699012,None,53,45,49,62,49,33,515.7866132,None,4,5.877402,515.7866132,None,515.7866132,None,515.7866132,None,515.7866132,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,521.7265257,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,32,0,,,,,,,,,,,,,,,None,None,None,None,None,523.7341511,None,523.7341511,None,523.7341511,None,523.7341511,None,j,0.2898039,523.7341511,None,523.7341511,None,524.06813,None,524.06813,None,524.06813,None,524.06813,None,524.06813,None,524.06813,None,524.3635411,None,524.3635411,None,525.2612009,None,525.2612009,None,525.2612009,None,525.2612009,None,525.2612009,None,525.2612009,None,525.2612009,None,525.2612009,None,525.2612009,None,51,42,52,62,62,29,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,527.810936,None,527.810936,None,527.810936,None,527.810936,None,527.810936,None,527.810936,None,42,527.810936,None,527.810936,None,0.01281352,None,527.810936,None,6.052083333,1.3583327,537.4159999,None,537.4159999,None,537.4159999,None,537.4159999,None,None,None,538.7897382,None,-0.024739583,-0.28515625,1,0,0,9.5704564,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,33,0,,,,,,,,,,,,,,,None,None,None,None,None,540.5785625,None,540.5785625,None,540.5785625,None,540.5785625,None,r,0.3157516,540.5785625,None,540.5785625,None,540.9461896,None,540.9461896,None,540.9461896,None,540.9461896,None,540.9461896,None,540.9461896,None,541.2420759,None,541.2420759,None,542.0884661,None,542.0884661,None,542.0884661,None,542.0884661,None,542.0884661,None,542.0884661,None,542.0884661,None,542.0884661,None,542.0884661,None,61,42,46,66,61,49,None,None,None,None,None,None,None,None,None,None,None,None,68,544.6262686,None,68,544.6262686,None,544.6262686,None,544.6262686,None,544.6262686,None,544.6262686,None,544.6262686,None,544.6262686,None,-0.046875,-0.29296875,1,0,0,6.3827713,tijiao,0.01061404,None,544.6262686,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.041666667,1.9311444,551.0556452,None,551.0556452,None,551.0556452,None,551.0556452,None,None,None,553.01479,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,34,0,,,,,,,,,,,,,,,None,None,None,None,None,554.6211506,None,554.6211506,None,554.6211506,None,554.6211506,None,j,0.2731685,554.6211506,None,554.6211506,None,554.9415246,None,554.9415246,None,554.9415246,None,554.9415246,None,554.9415246,None,554.9415246,None,555.2350101,556.05228,555.2350101,556.05228,556.0836227,None,556.0836227,None,556.0836227,None,556.0836227,None,556.0836227,None,556.0836227,None,556.0836227,None,556.0836227,None,556.0836227,None,58,43,41,62,62,50,None,None,None,None,None,None,None,None,None,None,None,None,58,558.6170298,None,58,558.6170298,None,558.6170298,None,558.6170298,None,558.6170298,None,558.6170298,None,558.6170298,None,558.6170298,None,0.0078125,-0.235677083,1,0,0,4.7332186,tijiao,0.01219424,None,558.6170298,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.9609375,3.9385937,566.2978986,None,566.2978986,None,566.2978986,None,566.2978986,None,None,None,570.2550843,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,35,0,,,,,,,,,,,,,,,None,None,None,None,None,572.1332695,None,572.1332695,None,572.1332695,None,572.1332695,None,r,0.2912944,572.1332695,None,572.1332695,None,572.4714388,None,572.4714388,None,572.4714388,None,572.4714388,None,572.4714388,None,572.4714388,None,572.7639187,574.164782,572.7639187,574.164782,574.1956402,None,574.1956402,None,574.1956402,None,574.1956402,None,574.1956402,None,574.1956402,None,574.1956402,None,574.1956402,None,574.1956402,None,48,43,42,57,48,59,576.7218759,None,2,2.3333596,576.7218759,None,576.7218759,None,576.7218759,None,576.7218759,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,579.1413066,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,36,0,,,,,,,,,,,,,,,None,None,None,None,None,581.0062486,None,581.0062486,None,581.0062486,None,581.0062486,None,i,0.328758,581.0062486,None,581.0062486,None,581.3764642,None,581.3764642,None,581.3764642,None,581.3764642,None,581.3764642,None,581.3764642,None,581.670062,None,581.670062,None,583.286326,None,583.286326,None,583.286326,None,583.286326,None,583.286326,None,583.286326,None,583.286326,None,583.286326,None,583.286326,None,43,39,41,61,41,40,585.8031876,None,2,1.9715329,585.8031876,None,585.8031876,None,585.8031876,None,585.8031876,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,587.8295795,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,37,0,,,,,,,,,,,,,,,None,None,None,None,None,589.8133831,None,589.8133831,None,589.8133831,None,589.8133831,None,f,0.4713493,589.8133831,None,589.8133831,None,590.3328159,None,590.3328159,None,590.3328159,None,590.3328159,None,590.3328159,None,590.3328159,None,590.6263658,None,590.6263658,None,591.6803734,None,591.6803734,None,591.6803734,None,591.6803734,None,591.6803734,None,591.6803734,None,591.6803734,None,591.6803734,None,591.6803734,None,50,43,40,53,43,62,None,None,None,None,None,None,None,None,None,None,None,None,38,594.2135995,None,38,594.2135995,None,594.2135995,None,594.2135995,None,594.2135995,None,594.2135995,None,594.2135995,None,594.2135995,None,0.005208333,-0.248697917,1,0,0,5.8794934,tijiao,0.00784164,None,594.2135995,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.033854167,2.2141857,601.9352626,None,601.9352626,None,601.9352626,None,601.9352626,None,None,None,604.1667962,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,38,0,,,,,,,,,,,,,,,None,None,None,None,None,605.8232251,None,605.8232251,None,605.8232251,None,605.8232251,None,r,0.2728256,605.8232251,None,605.8232251,None,606.1434871,None,606.1434871,None,606.1434871,None,606.1434871,None,606.1434871,None,606.1434871,None,606.437563,608.1219864,606.437563,608.1219864,608.1547209,None,608.1547209,None,608.1547209,None,608.1547209,None,608.1547209,None,608.1547209,None,608.1547209,None,608.1547209,None,608.1547209,None,54,49,45,61,54,59,610.6756809,None,3,1.8023785,610.6756809,None,610.6756809,None,610.6756809,None,610.6756809,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,612.544974,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,39,0,,,,,,,,,,,,,,,None,None,None,None,None,614.1959525,None,614.1959525,None,614.1959525,None,614.1959525,None,j,0.2896989,614.1959525,None,614.1959525,None,614.5327777,None,614.5327777,None,614.5327777,None,614.5327777,None,614.5327777,None,614.5327777,None,614.8263973,None,614.8263973,None,616.4582924,None,616.4582924,None,616.4582924,None,616.4582924,None,616.4582924,None,616.4582924,None,616.4582924,None,616.4582924,None,616.4582924,None,46,51,40,61,61,70,None,None,None,None,None,None,None,None,None,None,None,None,63,618.9882939,None,63,618.9882939,None,618.9882939,None,618.9882939,None,618.9882939,None,618.9882939,None,618.9882939,None,618.9882939,None,-0.03515625,-0.229166667,1,0,0,7.6223539,tijiao,0.01641944,None,618.9882939,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.088541667,1.8002811,628.2890074,None,628.2890074,None,628.2890074,None,628.2890074,None,None,None,630.1182351,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,40,0,,,,,,,,,,,,,,,None,None,None,None,None,631.7589489,None,631.7589489,None,631.7589489,None,631.7589489,None,j,0.2568823,631.7589489,None,631.7589489,None,632.0626307,None,632.0626307,None,632.0626307,None,632.0626307,None,632.0626307,None,632.0626307,None,632.338658,633.5895322,632.338658,633.5895322,633.6371376,None,633.6371376,None,633.6371376,None,633.6371376,None,633.6371376,None,633.6371376,None,633.6371376,None,633.6371376,None,633.6371376,None,56,46,34,59,59,65,636.1646418,None,5,3.3003193,636.1646418,None,636.1646418,None,636.1646418,None,636.1646418,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,639.5382661,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,41,0,,,,,,,,,,,,,,,None,None,None,None,None,641.1316826,None,641.1316826,None,641.1316826,None,641.1316826,None,i,0.2941453,641.1316826,None,641.1316826,None,641.468942,None,641.468942,None,641.468942,None,641.468942,None,641.468942,None,641.468942,None,641.7618656,None,641.7618656,None,643.2921118,None,643.2921118,None,643.2921118,None,643.2921118,None,643.2921118,None,643.2921118,None,643.2921118,None,643.2921118,None,643.2921118,None,48,52,42,56,42,56,645.8192969,None,4,3.2854377,645.8192969,None,645.8192969,None,645.8192969,None,645.8192969,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,649.1512462,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,42,0,,,,,,,,,,,,,,,None,None,None,None,None,651.021389,None,651.021389,None,651.021389,None,651.021389,None,j,0.5050443,651.021389,None,651.021389,None,651.574013,None,651.574013,None,651.574013,None,651.574013,None,651.574013,None,651.574013,None,651.8686984,None,651.8686984,None,652.8831314,None,652.8831314,None,652.8831314,None,652.8831314,None,652.8831314,None,652.8831314,None,652.8831314,None,652.8831314,None,652.8831314,None,45,54,42,58,58,60,655.4006642,None,5,2.3576801,655.4006642,None,655.4006642,None,655.4006642,None,655.4006642,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,657.8228237,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,43,0,,,,,,,,,,,,,,,None,None,None,None,None,659.6943581,None,659.6943581,None,659.6943581,None,659.6943581,None,f,0.2417921,659.6943581,None,659.6943581,None,659.9798328,None,659.9798328,None,659.9798328,None,659.9798328,None,659.9798328,None,659.9798328,None,660.2746275,None,660.2746275,None,661.6108398,None,661.6108398,None,661.6108398,None,661.6108398,None,661.6108398,None,661.6108398,None,661.6108398,None,661.6108398,None,661.6108398,None,41,58,43,58,58,45,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,664.1607559,None,664.1607559,None,664.1607559,None,664.1607559,None,664.1607559,None,664.1607559,None,60,664.1607559,None,664.1607559,None,0.00905962,None,664.1607559,None,5.049479167,2.0937668,671.1303461,None,671.1303461,None,671.1303461,None,671.1303461,None,None,None,673.2524121,None,0.08984375,-0.255208333,1,0,0,6.9314961,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,44,0,,,,,,,,,,,,,,,None,None,None,None,None,675.004601,None,675.004601,None,675.004601,None,675.004601,None,r,0.7014356,675.004601,None,675.004601,None,675.7554579,None,675.7554579,None,675.7554579,None,675.7554579,None,675.7554579,None,675.7554579,None,676.052308,677.1028988,676.052308,677.1028988,677.139736,None,677.139736,None,677.139736,None,677.139736,None,677.139736,None,677.139736,None,677.139736,None,677.139736,None,677.139736,None,48,56,48,61,48,28,679.6604641,None,4,1.7001393,679.6604641,None,679.6604641,None,679.6604641,None,679.6604641,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,681.4136878,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,45,0,,,,,,,,,,,,,,,None,None,None,None,None,683.3280087,None,683.3280087,None,683.3280087,None,683.3280087,None,j,0.2681367,683.3280087,None,683.3280087,None,683.6447383,None,683.6447383,None,683.6447383,None,683.6447383,None,683.6447383,None,683.6447383,None,683.9411684,None,683.9411684,None,685.8068153,None,685.8068153,None,685.8068153,None,685.8068153,None,685.8068153,None,685.8068153,None,685.8068153,None,685.8068153,None,685.8068153,None,33,56,44,72,72,49,None,None,None,None,None,None,None,None,None,None,None,None,66,688.3349007,None,66,688.3349007,None,688.3349007,None,688.3349007,None,688.3349007,None,688.3349007,None,688.3349007,None,688.3349007,None,-0.057291667,-0.265625,1,0,0,7.1575791,tijiao,0.00201536,None,688.3349007,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.963541667,1.5633469,695.5386177,None,695.5386177,None,695.5386177,None,695.5386177,None,None,None,697.1313035,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,46,0,,,,,,,,,,,,,,,None,None,None,None,None,698.8213545,None,698.8213545,None,698.8213545,None,698.8213545,None,j,0.2848819,698.8213545,None,698.8213545,None,699.1556867,None,699.1556867,None,699.1556867,None,699.1556867,None,699.1556867,None,699.1556867,None,699.4519021,None,699.4519021,None,701.0684416,None,701.0684416,None,701.0684416,None,701.0684416,None,701.0684416,None,701.0684416,None,701.0684416,None,701.0684416,None,701.0684416,None,46,65,45,70,70,31,703.5965332,None,7,2.9845274,703.5965332,None,703.5965332,None,703.5965332,None,703.5965332,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,706.6539439,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,47,0,,,,,,,,,,,,,,,None,None,None,None,None,708.5281718,None,708.5281718,None,708.5281718,None,708.5281718,None,j,0.278556,708.5281718,None,708.5281718,None,708.8468899,None,708.8468899,None,708.8468899,None,708.8468899,None,708.8468899,None,708.8468899,None,709.1421859,None,709.1421859,None,710.9299448,None,710.9299448,None,710.9299448,None,710.9299448,None,710.9299448,None,710.9299448,None,710.9299448,None,710.9299448,None,710.9299448,None,39,67,42,71,71,43,713.4502197,None,6,1.6673303,713.4502197,None,713.4502197,None,713.4502197,None,713.4502197,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,715.1756479,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,48,0,,,,,,,,,,,,,,,None,None,None,None,None,716.9844748,None,716.9844748,None,716.9844748,None,716.9844748,None,j,0.3017814,716.9844748,None,716.9844748,None,717.3349332,None,717.3349332,None,717.3349332,None,717.3349332,None,717.3349332,None,717.3349332,None,717.6311163,718.8485471,717.6311163,718.8485471,718.8831599,None,718.8831599,None,718.8831599,None,718.8831599,None,718.8831599,None,718.8831599,None,718.8831599,None,718.8831599,None,718.8831599,None,40,64,41,65,65,53,None,None,None,None,None,None,None,None,None,None,None,None,68,721.4119348,None,68,721.4119348,None,721.4119348,None,721.4119348,None,721.4119348,None,721.4119348,None,721.4119348,None,721.4119348,None,0.15625,-0.282552083,1,0,0,5.5186611,tijiao,0.01346184,None,721.4119348,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.067708333,2.0828576,726.9731003,None,726.9731003,None,726.9731003,None,726.9731003,None,None,None,729.0869226,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,49,0,,,,,,,,,,,,,,,None,None,None,None,None,730.9615743,None,730.9615743,None,730.9615743,None,730.9615743,None,j,0.2848746,730.9615743,None,730.9615743,None,731.2952409,None,731.2952409,None,731.2952409,None,731.2952409,None,731.2952409,None,731.2952409,None,731.591061,733.5923078,731.591061,733.5923078,733.6229213,None,733.6229213,None,733.6229213,None,733.6229213,None,733.6229213,None,733.6229213,None,733.6229213,None,733.6229213,None,733.6229213,None,42,59,28,65,65,44,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,736.1654572,None,736.1654572,None,736.1654572,None,736.1654572,None,736.1654572,None,736.1654572,None,45,736.1654572,None,736.1654572,None,0.00267054,None,736.1654572,None,4.984375,1.3092708,743.9551345,None,743.9551345,None,743.9551345,None,743.9551345,None,None,None,745.2936632,None,0.0390625,-0.282552083,1,0,0,7.7588712,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
