bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,,,,,,None,None,None,None,None,712.1636579,None,712.1636579,None,712.1636579,None,712.1636579,None,j,0.3135683,712.1636579,None,712.1636579,None,712.5179069,None,712.5179069,None,712.5179069,None,712.5179069,None,712.5179069,None,712.5179069,None,712.8099141,713.6438603,712.8099141,713.6438603,713.6802749,None,713.6802749,None,713.6802749,None,713.6802749,None,713.6802749,None,713.6802749,None,713.6802749,None,713.6802749,None,713.6802749,None,32,76,33,66,66,60,716.2005275,None,6,1.433037,716.2005275,None,716.2005275,None,716.2005275,None,716.2005275,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,717.690849,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,61,61,61,,,,,,,,,,,,,,,None,None,None,None,None,719.2190137,None,719.2190137,None,719.2190137,None,719.2190137,None,j,0.398296,719.2190137,None,719.2190137,None,719.6824236,None,719.6824236,None,719.6824236,None,719.6824236,None,719.6824236,None,719.6824236,None,719.981511,None,719.981511,None,721.3968011,None,721.3968011,None,721.3968011,None,721.3968011,None,721.3968011,None,721.3968011,None,721.3968011,None,721.3968011,None,721.3968011,None,38,77,34,60,60,53,723.9145842,None,7,2.2723149,723.9145842,None,723.9145842,None,723.9145842,None,723.9145842,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,726.2585921,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,,,,,,None,None,None,None,None,728.2079401,None,728.2079401,None,728.2079401,None,728.2079401,None,j,0.4193839,728.2079401,None,728.2079401,None,728.6752748,None,728.6752748,None,728.6752748,None,728.6752748,None,728.6752748,None,728.6752748,None,728.9708961,None,728.9708961,None,729.821674,None,729.821674,None,729.821674,None,729.821674,None,729.821674,None,729.821674,None,729.821674,None,729.821674,None,729.821674,None,34,76,31,61,61,30,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,732.3683386,None,732.3683386,None,732.3683386,None,732.3683386,None,732.3683386,None,732.3683386,None,30,732.3683386,None,732.3683386,None,0.01330098,None,10.0625,1.8426892,735.9011078,None,735.9011078,None,735.9011078,None,735.9011078,None,None,None,737.7582483,None,,,,,,,,0.123697917,-0.28125,1,0,0,3.4832101,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,63,63,63,,,,,,,,,,,,,,,None,None,None,None,None,739.3823366,None,739.3823366,None,739.3823366,None,739.3823366,None,j,0.3850479,739.3823366,None,739.3823366,None,739.8203101,None,739.8203101,None,739.8203101,None,739.8203101,None,739.8203101,None,739.8203101,None,740.112229,None,740.112229,None,741.6430349,None,741.6430349,None,741.6430349,None,741.6430349,None,741.6430349,None,741.6430349,None,741.6430349,None,741.6430349,None,741.6430349,None,43,74,35,56,56,37,744.1622626,None,6,2.0214806,744.1622626,None,744.1622626,None,744.1622626,None,744.1622626,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,746.2339941,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,,,,,,None,None,None,None,None,747.971642,None,747.971642,None,747.971642,None,747.971642,None,j,0.6058806,747.971642,None,747.971642,None,748.6240953,None,748.6240953,None,748.6240953,None,748.6240953,None,748.6240953,None,748.6240953,None,748.9181829,None,748.9181829,None,749.9165638,None,749.9165638,None,749.9165638,None,749.9165638,None,749.9165638,None,749.9165638,None,749.9165638,None,749.9165638,None,749.9165638,None,40,69,36,53,53,51,752.4426337,None,5,1.5319968,752.4426337,None,752.4426337,None,752.4426337,None,752.4426337,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,754.0276603,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,65,65,65,,,,,,,,,,,,,,,None,None,None,None,None,755.8773293,None,755.8773293,None,755.8773293,None,755.8773293,None,j,0.5201661,755.8773293,None,755.8773293,None,756.445454,None,756.445454,None,756.445454,None,756.445454,None,756.445454,None,756.445454,None,756.7401545,None,756.7401545,None,757.5874321,None,757.5874321,None,757.5874321,None,757.5874321,None,757.5874321,None,757.5874321,None,757.5874321,None,757.5874321,None,757.5874321,None,33,79,47,60,60,32,None,None,None,None,None,None,None,None,None,None,None,None,62,760.1261567,None,760.1261567,None,760.1261567,None,760.1261567,None,760.1261567,None,760.1261567,None,760.1261567,None,62,760.1261567,None,0.00807236,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.825520833,1.7305002,766.2199423,None,766.2199423,None,766.2199423,None,766.2199423,None,None,None,767.9792784,None,-0.006510417,-0.346354167,1,0,0,6.0472333,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,,,,,,None,None,None,None,None,769.8538916,None,769.8538916,None,769.8538916,None,769.8538916,None,j,0.513738,769.8538916,None,769.8538916,None,770.4073633,None,770.4073633,None,770.4073633,None,770.4073633,None,770.4073633,None,770.4073633,None,770.7000496,772.567957,770.7000496,772.567957,772.5997999,None,772.5997999,None,772.5997999,None,772.5997999,None,772.5997999,None,772.5997999,None,772.5997999,None,772.5997999,None,772.5997999,None,27,68,41,52,52,46,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,1,775.1470248,None,775.1470248,None,775.1470248,None,775.1470248,None,775.1470248,None,775.1470248,None,37,775.1470248,None,775.1470248,None,0.01355438,None,6,1.7194421,780.8311961,None,780.8311961,None,780.8311961,None,780.8311961,None,None,None,782.5743179,None,,,,,,,,0.171875,-0.24609375,1,0,0,4.2506765,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,67,67,67,,,,,,,,,,,,,,,None,None,None,None,None,784.0760859,None,784.0760859,None,784.0760859,None,784.0760859,None,j,0.6618474,784.0760859,None,784.0760859,None,784.789165,None,784.789165,None,784.789165,None,784.789165,None,784.789165,None,784.789165,None,785.0767859,786.4609386,785.0767859,786.4609386,786.4917807,None,786.4917807,None,786.4917807,None,786.4917807,None,786.4917807,None,786.4917807,None,786.4917807,None,786.4917807,None,786.4917807,None,41,71,45,59,59,40,None,None,None,None,None,None,None,None,None,None,None,None,61,789.0227094,None,789.0227094,None,789.0227094,None,789.0227094,None,789.0227094,None,789.0227094,None,789.0227094,None,61,789.0227094,None,0.01499176,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,9.971354167,1.1374776,793.4835197,None,793.4835197,None,793.4835197,None,793.4835197,None,None,None,794.6476512,None,-0.0078125,-0.252604167,1,0,0,4.4187551,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,,,,,,None,None,None,None,None,796.4723054,None,796.4723054,None,796.4723054,None,796.4723054,None,j,0.3258164,796.4723054,None,796.4723054,None,796.8408869,None,796.8408869,None,796.8408869,None,796.8408869,None,796.8408869,None,796.8408869,None,797.1350694,None,797.1350694,None,798.9340432,None,798.9340432,None,798.9340432,None,798.9340432,None,798.9340432,None,798.9340432,None,798.9340432,None,798.9340432,None,798.9340432,None,45,72,41,53,53,77,801.4511009,None,2,2.3254334,801.4511009,None,801.4511009,None,801.4511009,None,801.4511009,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,803.8324891,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,69,69,69,,,,,,,,,,,,,,,None,None,None,None,None,805.7444995,None,805.7444995,None,805.7444995,None,805.7444995,None,j,0.354569,805.7444995,None,805.7444995,None,806.1460138,None,806.1460138,None,806.1460138,None,806.1460138,None,806.1460138,None,806.1460138,None,806.4415608,None,806.4415608,None,807.4089232,None,807.4089232,None,807.4089232,None,807.4089232,None,807.4089232,None,807.4089232,None,807.4089232,None,807.4089232,None,807.4089232,None,30,69,39,46,46,51,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,809.9563619,None,809.9563619,None,809.9563619,None,809.9563619,None,809.9563619,None,809.9563619,None,47,809.9563619,None,809.9563619,None,0.01279718,None,9.2421875,1.000206,815.721024,None,815.721024,None,815.721024,None,815.721024,None,None,None,816.7481651,None,,,,,,,,-0.1875,-0.29296875,1,0,0,5.7341373,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,,,,,,None,None,None,None,None,818.5542324,None,818.5542324,None,818.5542324,None,818.5542324,None,j,0.4548048,818.5542324,None,818.5542324,None,819.0582163,None,819.0582163,None,819.0582163,None,819.0582163,None,819.0582163,None,819.0582163,None,819.3338969,820.6682989,819.3338969,820.6682989,820.7009225,None,820.7009225,None,820.7009225,None,820.7009225,None,820.7009225,None,820.7009225,None,820.7009225,None,820.7009225,None,820.7009225,None,34,85,39,58,58,67,823.2201935,None,6,1.3379331,823.2201935,None,823.2201935,None,823.2201935,None,823.2201935,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,824.6088744,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,71,71,71,,,,,,,,,,,,,,,None,None,None,None,None,826.2259758,None,826.2259758,None,826.2259758,None,826.2259758,None,j,0.4930107,826.2259758,None,826.2259758,None,826.7601712,None,826.7601712,None,826.7601712,None,826.7601712,None,826.7601712,None,826.7601712,None,827.0558145,None,827.0558145,None,828.0215498,None,828.0215498,None,828.0215498,None,828.0215498,None,828.0215498,None,828.0215498,None,828.0215498,None,828.0215498,None,828.0215498,None,31,66,41,53,53,58,830.5428883,None,3,1.7536277,830.5428883,None,830.5428883,None,830.5428883,None,830.5428883,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,832.3606629,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,,,,,,None,None,None,None,None,834.0313931,None,834.0313931,None,834.0313931,None,834.0313931,None,j,0.3576782,834.0313931,None,834.0313931,None,834.4334326,None,834.4334326,None,834.4334326,None,834.4334326,None,834.4334326,None,834.4334326,None,834.7280875,835.9953195,834.7280875,835.9953195,836.0280123,None,836.0280123,None,836.0280123,None,836.0280123,None,836.0280123,None,836.0280123,None,836.0280123,None,836.0280123,None,836.0280123,None,36,71,42,48,48,69,838.5459145,None,1,2.5063338,838.5459145,None,838.5459145,None,838.5459145,None,838.5459145,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,841.1119329,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,73,73,73,,,,,,,,,,,,,,,None,None,None,None,None,842.7043813,None,842.7043813,None,842.7043813,None,842.7043813,None,j,0.3552768,842.7043813,None,842.7043813,None,843.1062349,None,843.1062349,None,843.1062349,None,843.1062349,None,843.1062349,None,843.1062349,None,843.4003452,None,843.4003452,None,844.4498984,None,844.4498984,None,844.4498984,None,844.4498984,None,844.4498984,None,844.4498984,None,844.4498984,None,844.4498984,None,844.4498984,None,33,72,38,52,52,75,None,None,None,None,None,None,None,None,None,None,None,None,60,846.9817289,None,846.9817289,None,846.9817289,None,846.9817289,None,846.9817289,None,846.9817289,None,846.9817289,None,60,846.9817289,None,0.01240726,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,5.088541667,0.9362768,851.224892,None,851.224892,None,851.224892,None,851.224892,None,None,None,852.1742821,None,-0.046875,-0.311197917,1,0,0,4.1997072,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,,,,,,None,None,None,None,None,854.1120486,None,854.1120486,None,854.1120486,None,854.1120486,None,j,0.3373016,854.1120486,None,854.1120486,None,854.4974436,None,854.4974436,None,854.4974436,None,854.4974436,None,854.4974436,None,854.4974436,None,854.7918764,None,854.7918764,None,855.7067719,None,855.7067719,None,855.7067719,None,855.7067719,None,855.7067719,None,855.7067719,None,855.7067719,None,855.7067719,None,855.7067719,None,31,72,32,51,51,64,858.2322505,None,2,1.9676351,858.2322505,None,858.2322505,None,858.2322505,None,858.2322505,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,860.2632803,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,75,75,75,,,,,,,,,,,,,,,861.913488,None,q,861.913488,None,937.2801549,None,937.2801549,None,937.2801549,None,937.2801549,None,j,0.9009363,937.2801549,None,937.2801549,None,938.2284597,None,938.2284597,None,938.2284597,None,938.2284597,None,938.2284597,None,938.2284597,None,938.5165509,None,938.5165509,None,940.2820544,None,940.2820544,None,940.2820544,None,940.2820544,None,940.2820544,None,940.2820544,None,940.2820544,None,940.2820544,None,940.2820544,None,25,68,40,54,54,47,None,None,None,None,None,None,None,None,None,None,None,None,55,942.8195117,None,942.8195117,None,942.8195117,None,942.8195117,None,942.8195117,None,942.8195117,None,942.8195117,None,55,942.8195117,None,0.00855526,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.809895833,2.367793,950.7955472,None,950.7955472,None,950.7955472,None,950.7955472,None,None,None,953.1762312,None,-0.09375,-0.278645833,1,0,0,7.9313732,tijiao,,,,,,,,75.2904547,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,,,,,,None,None,None,None,None,954.6822333,None,954.6822333,None,954.6822333,None,954.6822333,None,i,0.4187501,954.6822333,None,954.6822333,None,955.1491944,None,955.1491944,None,955.1491944,None,955.1491944,None,955.1491944,None,955.1491944,None,955.4449471,None,955.4449471,None,956.4763288,None,956.4763288,None,956.4763288,None,956.4763288,None,956.4763288,None,956.4763288,None,956.4763288,None,956.4763288,None,956.4763288,None,29,78,47,56,47,44,959.002744,None,4,1.7490763,959.002744,None,959.002744,None,959.002744,None,959.002744,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,960.8247776,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,77,77,77,,,,,,,,,,,,,,,None,None,None,None,None,962.7376179,None,962.7376179,None,962.7376179,None,962.7376179,None,r,0.4132988,962.7376179,None,962.7376179,None,963.1888324,None,963.1888324,None,963.1888324,None,963.1888324,None,963.1888324,None,963.1888324,None,963.4838356,None,963.4838356,None,964.4164838,None,964.4164838,None,964.4164838,None,964.4164838,None,964.4164838,None,964.4164838,None,964.4164838,None,964.4164838,None,964.4164838,None,34,68,47,48,34,62,966.9325029,None,2,2.0394113,966.9325029,None,966.9325029,None,966.9325029,None,966.9325029,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,969.0271334,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,,,,,,None,None,None,None,None,970.7266141,None,970.7266141,None,970.7266141,None,970.7266141,None,f,0.6244476,970.7266141,None,970.7266141,None,971.3945607,None,971.3945607,None,971.3945607,None,971.3945607,None,971.3945607,None,971.3945607,None,971.6897944,972.7737265,971.6897944,972.7737265,972.8050758,None,972.8050758,None,972.8050758,None,972.8050758,None,972.8050758,None,972.8050758,None,972.8050758,None,972.8050758,None,972.8050758,None,44,77,39,37,77,63,975.3215165,None,6,1.607451,975.3215165,None,975.3215165,None,975.3215165,None,975.3215165,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,976.978902,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,79,79,79,,,,,,,,,,,,,,,None,None,None,None,None,978.5157039,None,978.5157039,None,978.5157039,None,978.5157039,None,f,0.3753326,978.5157039,None,978.5157039,None,978.9324786,None,978.9324786,None,978.9324786,None,978.9324786,None,978.9324786,None,978.9324786,None,979.2281149,None,979.2281149,None,980.4080618,None,980.4080618,None,980.4080618,None,980.4080618,None,980.4080618,None,980.4080618,None,980.4080618,None,980.4080618,None,980.4080618,None,38,72,35,49,72,71,None,None,None,None,None,None,None,None,None,None,None,None,73,982.9416828,None,982.9416828,None,982.9416828,None,982.9416828,None,982.9416828,None,982.9416828,None,982.9416828,None,73,982.9416828,None,0.01403776,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,10.07552083,1.6419807,987.3529544,None,987.3529544,None,987.3529544,None,987.3529544,None,None,None,989.034167,None,0.046875,-0.240885417,1,0,0,3.4834615,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,,,,,,None,None,None,None,None,990.7737887,None,990.7737887,None,990.7737887,None,990.7737887,None,f,0.3673259,990.7737887,None,990.7737887,None,991.1953523,None,991.1953523,None,991.1953523,None,991.1953523,None,991.1953523,None,991.1953523,None,991.4867777,None,991.4867777,None,993.401282,None,993.401282,None,993.401282,None,993.401282,None,993.401282,None,993.401282,None,993.401282,None,993.401282,None,993.401282,None,44,68,43,52,68,52,995.926988,None,6,2.3166474,995.926988,None,995.926988,None,995.926988,None,995.926988,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,998.2958476,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,81,81,81,,,,,,,,,,,,,,,None,None,None,None,None,1000.11364,None,1000.11364,None,1000.11364,None,1000.11364,None,f,0.5577448,1000.11364,None,1000.11364,None,1000.722756,None,1000.722756,None,1000.722756,None,1000.722756,None,1000.722756,None,1000.722756,None,1001.010016,1002.444325,1001.010016,1002.444325,1002.47524,None,1002.47524,None,1002.47524,None,1002.47524,None,1002.47524,None,1002.47524,None,1002.47524,None,1002.47524,None,1002.47524,None,35,82,48,52,82,43,None,None,None,None,None,None,None,None,None,None,None,None,75,1005.004015,None,1005.004015,None,1005.004015,None,1005.004015,None,1005.004015,None,1005.004015,None,1005.004015,None,75,1005.004015,None,0.00052044,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.96875,1.790732,1010.618665,None,1010.618665,None,1010.618665,None,1010.618665,None,None,None,1012.43225,None,0.18359375,-0.287760417,1,0,0,5.5715346,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,,,,,,None,None,None,None,None,1014.006878,None,1014.006878,None,1014.006878,None,1014.006878,None,f,0.3255609,1014.006878,None,1014.006878,None,1014.376195,None,1014.376195,None,1014.376195,None,1014.376195,None,1014.376195,None,1014.376195,None,1014.669669,1016.503901,1014.669669,1016.503901,1016.538085,None,1016.538085,None,1016.538085,None,1016.538085,None,1016.538085,None,1016.538085,None,1016.538085,None,1016.538085,None,1016.538085,None,28,72,40,52,72,76,1019.043237,None,5,1.751302,1019.043237,None,1019.043237,None,1019.043237,None,1019.043237,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1020.861164,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,83,83,83,,,,,,,,,,,,,,,None,None,None,None,None,1022.479394,None,1022.479394,None,1022.479394,None,1022.479394,None,f,0.3329814,1022.479394,None,1022.479394,None,1022.862193,None,1022.862193,None,1022.862193,None,1022.862193,None,1022.862193,None,1022.862193,None,1023.158672,None,1023.158672,None,1025.124772,None,1025.124772,None,1025.124772,None,1025.124772,None,1025.124772,None,1025.124772,None,1025.124772,None,1025.124772,None,1025.124772,None,43,81,47,51,81,72,None,None,None,None,None,None,None,None,None,None,None,None,77,1027.661401,None,1027.661401,None,1027.661401,None,1027.661401,None,1027.661401,None,1027.661401,None,1027.661401,None,77,1027.661401,None,0.00870026,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.239583333,1.9548822,1031.584523,None,1031.584523,None,1031.584523,None,1031.584523,None,None,None,1033.563979,None,0.036458333,-0.28125,1,0,0,3.8796714,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,,,,,,None,None,None,None,None,1035.388057,None,1035.388057,None,1035.388057,None,1035.388057,None,f,0.3245918,1035.388057,None,1035.388057,None,1035.763702,None,1035.763702,None,1035.763702,None,1035.763702,None,1035.763702,None,1035.763702,None,1036.051006,1037.485307,1036.051006,1037.485307,1037.52295,None,1037.52295,None,1037.52295,None,1037.52295,None,1037.52295,None,1037.52295,None,1037.52295,None,1037.52295,None,1037.52295,None,36,84,45,52,84,45,1040.057963,None,7,1.9502313,1040.057963,None,1040.057963,None,1040.057963,None,1040.057963,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1042.064522,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,85,85,85,,,,,,,,,,,,,,,None,None,None,None,None,1044.010606,None,1044.010606,None,1044.010606,None,1044.010606,None,f,0.3519295,1044.010606,None,1044.010606,None,1044.410385,None,1044.410385,None,1044.410385,None,1044.410385,None,1044.410385,None,1044.410385,None,1044.7072,1046.391558,1044.7072,1046.391558,1046.425894,None,1046.425894,None,1046.425894,None,1046.425894,None,1046.425894,None,1046.425894,None,1046.425894,None,1046.425894,None,1046.425894,None,30,83,47,63,83,74,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,1048.965687,None,1048.965687,None,1048.965687,None,1048.965687,None,1048.965687,None,1048.965687,None,56,1048.965687,None,1048.965687,None,0.00194196,None,7.002604167,1.529358,1053.50408,None,1053.50408,None,1053.50408,None,1053.50408,None,None,None,1055.064419,None,,,,,,,,0.084635417,-0.313802083,1,0,0,4.5059735,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
