bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,52.924081300152466,52.924081300152466,space,8.170412600040436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
,,,,,,,,,,,61.12140960013494,61.12140960013494,s,62.462699400028214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,407.50151289999485,407.50151289999485,407.50151289999485,407.50151289999485,407.50151289999485,407.50151289999485,j,0.7884772000834346,408.31862110015936,408.31862110015936,408.31862110015936,408.31862110015936,408.31862110015936,408.31862110015936,408.6156068001874,408.6156068001874,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,409.5794834999833,,,,,,65,61,45,34,34,35,None,None,,,[],[],[],[],[],[],[],0.2,1,60,[0.019444444444444445],[-0.2851851851851852],[1],[0],[0],[6.331688799895346],['tijiao_random_2'],1.0185185185185182,3.0682812000159174,421.5291422000155,423.52462190017104,,,412.0981376999989,412.0981376999989,412.0981376999989,412.0981376999989,412.0981376999989,412.0981376999989,412.0981376999989,412.0981376999989,0.00672070006839931,412.0981376999989,418.4419838001486,418.4419838001486,418.4419838001486,418.4419838001486,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,423.52462190017104,423.52462190017104,423.52462190017104,423.52462190017104,423.52462190017104,423.52462190017104,i,0.4864266999065876,424.04345870018005,424.04345870018005,424.04345870018005,424.04345870018005,424.04345870018005,424.04345870018005,424.3389926000964,424.3389926000964,425.6024168001022,425.6024168001022,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,425.6192061000038,,,,,,71,64,47,26,47,39,None,None,,,[],[],[],[],[],[],[],-0.2,1,65,[-0.03518518518518519],[-0.2916666666666667],[1],[0],[0],[4.303077099844813],['tijiao_random_2'],9.11111111111111,3.052301899995655,435.524010800058,437.3200840000063,,,428.1382642001845,428.1382642001845,428.1382642001845,428.1382642001845,428.1382642001845,428.1382642001845,428.1382642001845,428.1382642001845,0.006779399933293462,428.1382642001845,432.4531252000015,432.4531252000015,432.4531252000015,432.4531252000015,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,437.3200840000063,437.3200840000063,437.3200840000063,437.3200840000063,437.3200840000063,437.3200840000063,i,0.7128385999239981,438.05361080006696,438.05361080006696,438.05361080006696,438.05361080006696,438.05361080006696,438.05361080006696,438.35111360019073,438.35111360019073,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,440.0460854000412,442.55522139999084,442.55522139999084,442.55522139999084,442.55522139999084,442.55522139999084,64,66,37,26,37,66,3.0,1.877815700136125,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,444.4594100001268,446.0132400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,446.0132400000002,446.0132400000002,446.0132400000002,446.0132400000002,446.0132400000002,446.0132400000002,j,1.12664380017668,447.1623417001683,447.1623417001683,447.1623417001683,447.1623417001683,447.1623417001683,447.1623417001683,447.4595707000699,447.4595707000699,449.05470159999095,449.05470159999095,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,449.071671300102,,,,,,72,71,45,32,32,39,None,None,,,[],[],[],[],[],[],[],0.6,1,30,[0.006481481481481481],[-0.2814814814814815],[1],[0],[0],[6.180566000053659],['tijiao_random_2'],7.972222222222221,2.7840193000156432,460.58904210012406,462.53460250003263,,,451.59159470000304,451.59159470000304,451.59159470000304,451.59159470000304,451.59159470000304,451.59159470000304,451.59159470000304,451.59159470000304,0.005804599961265922,451.59159470000304,457.7870474001393,457.7870474001393,457.7870474001393,457.7870474001393,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,462.53460250003263,462.53460250003263,462.53460250003263,462.53460250003263,462.53460250003263,462.53460250003263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,79,55,23,0,**,None,None,,,[],[],[],[],[],[],[],0.6,0,,[],[],[],[],[],[],[],None,None,470.07996240002103,471.82572049996816,464.0685141000431,470.07996240002103,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,471.82572049996816,471.82572049996816,471.82572049996816,471.82572049996816,471.82572049996816,471.82572049996816,r,0.6163041000254452,472.4757036000956,472.4757036000956,472.4757036000956,472.4757036000956,472.4757036000956,472.4757036000956,472.77351580001414,472.77351580001414,474.1532587001566,474.1532587001566,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,474.1700042001903,,,,,,63,80,54,25,63,65,None,None,,,[],[],[],[],[],[],[],0.6,1,30,[0.024074074074074074],[-0.2898148148148148],[1],[0],[0],[4.867003499995917],['tijiao_random_2'],8.018518518518519,1.8374151999596506,483.42666110000573,484.9402656001039,,,476.69001960009336,476.69001960009336,476.69001960009336,476.69001960009336,476.69001960009336,476.69001960009336,476.69001960009336,476.69001960009336,0.007311100140213966,476.69001960009336,481.57154450006783,481.57154450006783,481.57154450006783,481.57154450006783,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,484.9402656001039,484.9402656001039,484.9402656001039,484.9402656001039,484.9402656001039,484.9402656001039,f,1.164797900011763,486.13760510017164,486.13760510017164,486.13760510017164,486.13760510017164,486.13760510017164,486.13760510017164,486.43645080015995,486.43645080015995,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,487.9990338999778,490.5075567001477,490.5075567001477,490.5075567001477,490.5075567001477,490.5075567001477,55,80,54,29,80,48,7.0,2.076854099985212,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,492.6133415000513,494.39784980006516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,494.39784980006516,494.39784980006516,494.39784980006516,494.39784980006516,494.39784980006516,494.39784980006516,f,1.1042341000866145,495.52958400011994,495.52958400011994,495.52958400011994,495.52958400011994,495.52958400011994,495.52958400011994,495.827575000003,495.827575000003,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,497.62245690007694,,,,,,60,81,52,34,81,70,None,None,,,[],[],[],[],[],[],[],-0.2,1,80,[0.03981481481481482],[-0.2953703703703704],[1],[0],[0],[4.104290300048888],['tijiao_random_2'],9.944444444444443,2.003814200172201,506.28095440007746,508.2766087001655,,,500.14078400004655,500.14078400004655,500.14078400004655,500.14078400004655,500.14078400004655,500.14078400004655,500.14078400004655,500.14078400004655,0.006353000178933144,500.14078400004655,504.2587615000084,504.2587615000084,504.2587615000084,504.2587615000084,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,508.2766087001655,508.2766087001655,508.2766087001655,508.2766087001655,508.2766087001655,508.2766087001655,j,0.8033574000000954,509.10838300012983,509.10838300012983,509.10838300012983,509.10838300012983,509.10838300012983,509.10838300012983,509.4071810001042,509.4071810001042,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,510.28823320008814,512.7971799001098,512.7971799001098,512.7971799001098,512.7971799001098,512.7971799001098,62,74,46,19,19,64,1.0,2.109566899947822,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,514.9354719000403,516.5376025000587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,516.5376025000587,516.5376025000587,516.5376025000587,516.5376025000587,516.5376025000587,516.5376025000587,i,0.5994743001647294,517.1695448001847,517.1695448001847,517.1695448001847,517.1695448001847,517.1695448001847,517.1695448001847,517.4681888001505,517.4681888001505,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,518.8146741001401,,,,,,63,79,57,29,57,40,None,None,40,40,[0.012962962962962963],[-0.2814814814814815],[1],[0],[0],[6.670754799852148],['tijiao'],0.6,0,,[],[],[],[],[],[],[],5.0092592592592595,3.0908979999367148,531.1298345001414,532.9259405001067,,,,,,,,,,,,,528.0199752000626,528.0199752000626,528.0199752000626,528.0199752000626,521.3265647999942,521.3265647999942,521.3265647999942,521.3265647999942,521.3265647999942,521.3265647999942,521.3265647999942,521.3265647999942,0.007413400104269385,521.3265647999942,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,532.9259405001067,532.9259405001067,532.9259405001067,532.9259405001067,532.9259405001067,532.9259405001067,r,0.44154060003347695,533.3945349999703,533.3945349999703,533.3945349999703,533.3945349999703,533.3945349999703,533.3945349999703,533.6905382000841,533.6905382000841,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,534.7214820000809,537.2300283000804,537.2300283000804,537.2300283000804,537.2300283000804,537.2300283000804,60,66,58,23,60,63,5.0,1.7949302999768406,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,539.0526078999974,540.6549476000946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,540.6549476000946,540.6549476000946,540.6549476000946,540.6549476000946,540.6549476000946,540.6549476000946,f,0.7704158001579344,541.4549287001137,541.4549287001137,541.4549287001137,541.4549287001137,541.4549287001137,541.4549287001137,541.7519602000248,541.7519602000248,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,542.8992471001111,,,,,,61,66,60,24,66,59,None,None,60,60,[0.041666666666666664],[-0.29074074074074074],[1],[0],[0],[4.777108100010082],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],7.944444444444445,1.8288153000175953,552.0561553000007,553.8351922000293,,,,,,,,,,,,,550.2082936000079,550.2082936000079,550.2082936000079,550.2082936000079,545.4101291999687,545.4101291999687,545.4101291999687,545.4101291999687,545.4101291999687,545.4101291999687,545.4101291999687,545.4101291999687,0.006643200060352683,545.4101291999687,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,553.8351922000293,553.8351922000293,553.8351922000293,553.8351922000293,553.8351922000293,553.8351922000293,f,0.9376870000269264,554.8018029001541,554.8018029001541,554.8018029001541,554.8018029001541,554.8018029001541,554.8018029001541,555.099160999991,555.099160999991,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,556.2958388000261,,,,,,60,79,49,17,79,73,None,None,80,80,[0.04351851851851852],[-0.29074074074074074],[1],[0],[0],[6.9376626999583095],['tijiao'],0.2,0,,[],[],[],[],[],[],[],9.981481481481481,1.2617894001305103,567.0485563999973,568.645046700025,,,,,,,,,,,,,565.7683476000093,565.7683476000093,565.7683476000093,565.7683476000093,558.8067570000421,558.8067570000421,558.8067570000421,558.8067570000421,558.8067570000421,558.8067570000421,558.8067570000421,558.8067570000421,0.006841100053861737,558.8067570000421,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,568.645046700025,568.645046700025,568.645046700025,568.645046700025,568.645046700025,568.645046700025,f,0.7959672999568284,569.461654300103,569.461654300103,569.461654300103,569.461654300103,569.461654300103,569.461654300103,569.7590233001392,569.7590233001392,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,570.7892412000801,,,,,,61,80,51,17,80,67,None,None,,,[],[],[],[],[],[],[],0.6,1,30,[-0.008333333333333333],[-0.28425925925925927],[1],[0],[0],[5.599050200078636],['tijiao_random_2'],7.972222222222221,3.6662701999302953,582.6061904001981,584.6017179000191,,,573.3084452999756,573.3084452999756,573.3084452999756,573.3084452999756,573.3084452999756,573.3084452999756,573.3084452999756,573.3084452999756,0.0072685000486671925,573.3084452999756,578.9210141000804,578.9210141000804,578.9210141000804,578.9210141000804,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,584.6017179000191,584.6017179000191,584.6017179000191,584.6017179000191,584.6017179000191,584.6017179000191,r,0.6959104998968542,585.3183214000892,585.3183214000892,585.3183214000892,585.3183214000892,585.3183214000892,585.3183214000892,585.6156888001133,585.6156888001133,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,587.0784308000002,,,,,,61,76,44,24,61,75,None,None,,,[],[],[],[],[],[],[],-0.2,1,70,[0.03148148148148148],[-0.2777777777777778],[1],[0],[0],[4.150636000093073],['tijiao_random_2'],8.962962962962962,2.5531959999352694,596.335274200188,597.9981227000244,,,589.5995426001027,589.5995426001027,589.5995426001027,589.5995426001027,589.5995426001027,589.5995426001027,589.5995426001027,589.5995426001027,0.006625100038945675,589.5995426001027,593.7638233001344,593.7638233001344,593.7638233001344,593.7638233001344,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,597.9981227000244,597.9981227000244,597.9981227000244,597.9981227000244,597.9981227000244,597.9981227000244,f,0.852593099931255,598.880569800036,598.880569800036,598.880569800036,598.880569800036,598.880569800036,598.880569800036,599.1789155001752,599.1789155001752,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,600.0264153999742,,,,,,47,74,50,9,74,49,None,None,70,70,[-0.02962962962962963],[-0.29814814814814816],[1],[0],[0],[5.839644400170073],['tijiao'],0.6,0,,[],[],[],[],[],[],[],7.944444444444445,2.078704599989578,610.4969558999874,612.226177399978,,,,,,,,,,,,,608.399213799974,608.399213799974,608.399213799974,608.399213799974,602.5385483000427,602.5385483000427,602.5385483000427,602.5385483000427,602.5385483000427,602.5385483000427,602.5385483000427,602.5385483000427,0.00743019999936223,602.5385483000427,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,612.226177399978,612.226177399978,612.226177399978,612.226177399978,612.226177399978,612.226177399978,r,0.8165686998981982,613.0770831000991,613.0770831000991,613.0770831000991,613.0770831000991,613.0770831000991,613.0770831000991,613.3733373000287,613.3733373000287,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,615.1518926001154,,,,,,52,73,49,19,52,53,None,None,,,[],[],[],[],[],[],[],0.2,1,40,[0.046296296296296294],[-0.26944444444444443],[1],[0],[0],[3.6708261999301612],['tijiao_random_2'],5.907407407407407,4.248029900016263,625.6220556001645,627.5677852001972,,,617.6716223000549,617.6716223000549,617.6716223000549,617.6716223000549,617.6716223000549,617.6716223000549,617.6716223000549,617.6716223000549,0.00672339997254312,617.6716223000549,621.3559886000585,621.3559886000585,621.3559886000585,621.3559886000585,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,627.5677852001972,627.5677852001972,627.5677852001972,627.5677852001972,627.5677852001972,627.5677852001972,i,0.4969520000740886,628.0849331000354,628.0849331000354,628.0849331000354,628.0849331000354,628.0849331000354,628.0849331000354,628.3821302000433,628.3821302000433,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,629.6123721001204,632.1215331000276,632.1215331000276,632.1215331000276,632.1215331000276,632.1215331000276,54,75,45,16,45,88,4.0,2.841033900156617,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,634.988275000127,636.7592996000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,636.7592996000312,636.7592996000312,636.7592996000312,636.7592996000312,636.7592996000312,636.7592996000312,f,0.637837499845773,637.4256504999939,637.4256504999939,637.4256504999939,637.4256504999939,637.4256504999939,637.4256504999939,637.7237840001471,637.7237840001471,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,639.2030784001108,,,,,,55,62,48,13,62,78,None,None,70,70,[-0.000925925925925926],[-0.2759259259259259],[1],[0],[0],[4.941528300056234],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],7.962962962962963,1.8614668000955135,648.5594946001656,650.2886316999793,,,,,,,,,,,,,646.6792357000522,646.6792357000522,646.6792357000522,646.6792357000522,641.714682900114,641.714682900114,641.714682900114,641.714682900114,641.714682900114,641.714682900114,641.714682900114,641.714682900114,0.007713699946179986,641.714682900114,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
