bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,27.633211500011384,27.633211500011384,space,1.7689418999943882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
,,,,,,,,,,,29.442884600022808,29.442884600022808,s,8.156474400078878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,112,112,112,,,,,,,,,,None,1431.6342097001616,1431.6342097001616,1431.6342097001616,1431.6342097001616,1431.6342097001616,1431.6342097001616,j,0.4044927000068128,1432.0680264001712,1432.0680264001712,1432.0680264001712,1432.0680264001712,1432.0680264001712,1432.0680264001712,1432.3659026001114,1432.3659026001114,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,1433.7284475001507,45,70,62,40,40,52,3.0,2.508650500094518,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1438.7720976001583,1440.7260472001508,1436.237949400209,1436.237949400209,1436.237949400209,1436.237949400209,1436.237949400209,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,113,113,113,,,,,,,,,,None,1440.7260472001508,1440.7260472001508,1440.7260472001508,1440.7260472001508,1440.7260472001508,1440.7260472001508,f,0.2552146001253277,1441.0104807000607,1441.0104807000607,1441.0104807000607,1441.0104807000607,1441.0104807000607,1441.0104807000607,1441.3077929001302,1441.3077929001302,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,1442.654182500206,40,68,59,40,68,49,None,None,1445.1658729000483,1445.1658729000483,1445.1658729000483,1445.1658729000483,1445.1658729000483,1445.1658729000483,1445.1658729000483,1445.1658729000483,0.00754750007763505,1445.1658729000483,70,70,[-0.006481481481481481],[-0.2851851851851852],[1],[0],[0],[7.502044999971986],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1452.6897589000873,1452.6897589000873,1452.6897589000873,1452.6897589000873,8.157407407407408,1.9287495999597013,1454.6370332001243,1456.5489955001976,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,114,114,114,,,,,,,,,,None,1456.5489955001976,1456.5489955001976,1456.5489955001976,1456.5489955001976,1456.5489955001976,1456.5489955001976,f,0.34874210017733276,1456.9181668001693,1456.9181668001693,1456.9181668001693,1456.9181668001693,1456.9181668001693,1456.9181668001693,1457.2146180002019,1457.2146180002019,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,1458.311350800097,45,66,61,35,66,66,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,40,[0.07777777777777778],[-0.30462962962962964],[1],[0],[0],[5.152116199955344],['tijiao_random_2'],1465.9961381000467,1465.9961381000467,1465.9961381000467,1465.9961381000467,5.185185185185185,2.5182948000729084,1468.5323652001098,1470.0959447000641,,,,,,1460.82921360014,1460.82921360014,1460.82921360014,1460.82921360014,1460.82921360014,1460.82921360014,1460.82921360014,1460.82921360014,0.0069344001822173595,1460.82921360014,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,115,115,115,,,,,,,,,,None,1470.0959447000641,1470.0959447000641,1470.0959447000641,1470.0959447000641,1470.0959447000641,1470.0959447000641,f,0.4862095999997109,1470.6120188001078,1470.6120188001078,1470.6120188001078,1470.6120188001078,1470.6120188001078,1470.6120188001078,1470.9106562000234,1470.9106562000234,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,1472.639027300058,41,59,52,30,59,65,4.0,1.4120837000664324,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1476.5859785000794,1478.489615000086,1475.1478069000877,1475.1478069000877,1475.1478069000877,1475.1478069000877,1475.1478069000877,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,116,116,116,,,,,,,,,,None,1478.489615000086,1478.489615000086,1478.489615000086,1478.489615000086,1478.489615000086,1478.489615000086,r,0.29964779992587864,1478.822986500105,1478.822986500105,1478.822986500105,1478.822986500105,1478.822986500105,1478.822986500105,1479.1211393000558,1479.1211393000558,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,1480.4180582000408,47,67,59,42,47,44,4.0,1.5449407000560313,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1484.5003955999855,1486.102339999983,1482.9270027000457,1482.9270027000457,1482.9270027000457,1482.9270027000457,1482.9270027000457,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,117,117,117,,,,,,,,,,None,1486.102339999983,1486.102339999983,1486.102339999983,1486.102339999983,1486.102339999983,1486.102339999983,f,0.35600849986076355,1486.486178799998,1486.486178799998,1486.486178799998,1486.486178799998,1486.486178799998,1486.486178799998,1486.7840258001816,1486.7840258001816,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,1488.2627619002014,43,71,48,40,71,65,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,45,[0.06574074074074074],[-0.31851851851851853],[1],[0],[0],[5.532707000151277],['tijiao_random_2'],1496.3281208002008,1496.3281208002008,1496.3281208002008,1496.3281208002008,7.888888888888889,2.137857599882409,1498.4839614001103,1500.4627286000177,,,,,,1490.7825979001354,1490.7825979001354,1490.7825979001354,1490.7825979001354,1490.7825979001354,1490.7825979001354,1490.7825979001354,1490.7825979001354,0.006693100091069937,1490.7825979001354,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,118,118,118,,,,,,,,,,None,1500.4627286000177,1500.4627286000177,1500.4627286000177,1500.4627286000177,1500.4627286000177,1500.4627286000177,f,0.3986149001866579,1500.879773200024,1500.879773200024,1500.879773200024,1500.879773200024,1500.879773200024,1500.879773200024,1501.177868100116,1501.177868100116,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,1502.673904000083,45,71,54,36,71,51,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,52,[0.125],[-0.33425925925925926],[1],[0],[0],[5.150122300023213],['tijiao_random_2'],1510.3581342999823,1510.3581342999823,1510.3581342999823,1510.3581342999823,8.824074074074074,2.003767600050196,1512.379557600012,1514.2088403999805,,,,,,1505.193315200042,1505.193315200042,1505.193315200042,1505.193315200042,1505.193315200042,1505.193315200042,1505.193315200042,1505.193315200042,0.006508799968287349,1505.193315200042,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,119,119,119,,,,,,,,,,None,1514.2088403999805,1514.2088403999805,1514.2088403999805,1514.2088403999805,1514.2088403999805,1514.2088403999805,f,0.24154300009831786,1514.4754046001472,1514.4754046001472,1514.4754046001472,1514.4754046001472,1514.4754046001472,1514.4754046001472,1514.774115800159,1514.774115800159,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,1515.9379454001319,52,80,61,28,80,58,7.0,2.6919902998488396,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1521.1638250001706,1522.9684162000194,1518.446940700058,1518.446940700058,1518.446940700058,1518.446940700058,1518.446940700058,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,120,120,120,,,,,,,,,,None,1522.9684162000194,1522.9684162000194,1522.9684162000194,1522.9684162000194,1522.9684162000194,1522.9684162000194,f,0.2804911001585424,1523.2681344000157,1523.2681344000157,1523.2681344000157,1523.2681344000157,1523.2681344000157,1523.2681344000157,1523.5668566001114,1523.5668566001114,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,1525.1288809999824,44,67,47,34,67,60,None,None,1527.6420069001615,1527.6420069001615,1527.6420069001615,1527.6420069001615,1527.6420069001615,1527.6420069001615,1527.6420069001615,1527.6420069001615,0.008484399877488613,1527.6420069001615,70,70,"[0.1259259259259259, 0.1]","[-0.24444444444444444, -0.2824074074074074]","[1, 1]","[0, 0]","[0, 0]","[4.276795299956575, 5.490064800018445]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],1533.1543820002116,1533.1543820002116,1533.1543820002116,1533.1543820002116,8.722222222222221,2.82618789980188,1535.9983971000183,1537.9939274000935,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,121,121,121,,,,,,,,,,None,1537.9939274000935,1537.9939274000935,1537.9939274000935,1537.9939274000935,1537.9939274000935,1537.9939274000935,f,0.24373580003157258,1538.2612706001382,1538.2612706001382,1538.2612706001382,1538.2612706001382,1538.2612706001382,1538.2612706001382,1538.5589961002115,1538.5589961002115,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,1540.188139300095,47,71,43,45,71,55,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,55,[0.11944444444444445],[-0.3111111111111111],[1],[0],[0],[3.7876653999555856],['tijiao_random_2'],1546.5070617001038,1546.5070617001038,1546.5070617001038,1546.5070617001038,8.25,2.0048682999331504,1548.5309379000682,1550.0610685001593,,,,,,1542.7067780999932,1542.7067780999932,1542.7067780999932,1542.7067780999932,1542.7067780999932,1542.7067780999932,1542.7067780999932,1542.7067780999932,0.006378199905157089,1542.7067780999932,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,122,122,122,,,,,,,,,,None,1550.0610685001593,1550.0610685001593,1550.0610685001593,1550.0610685001593,1550.0610685001593,1550.0610685001593,f,0.3444988001137972,1550.4283875999972,1550.4283875999972,1550.4283875999972,1550.4283875999972,1550.4283875999972,1550.4283875999972,1550.7260518001858,1550.7260518001858,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,1552.6874242001213,46,70,50,38,70,55,7.0,2.3926719001028687,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1557.6152019000147,1559.3191071001347,1555.1964372000657,1555.1964372000657,1555.1964372000657,1555.1964372000657,1555.1964372000657,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,123,123,123,,,,,,,,,,None,1559.3191071001347,1559.3191071001347,1559.3191071001347,1559.3191071001347,1559.3191071001347,1559.3191071001347,f,0.27905339980497956,1559.6190884001553,1559.6190884001553,1559.6190884001553,1559.6190884001553,1559.6190884001553,1559.6190884001553,1559.9178077001125,1559.9178077001125,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,1561.6792264999822,44,76,48,38,76,50,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,40,[0.13240740740740742],[-0.2722222222222222],[1],[0],[0],[8.37358450004831],['tijiao_random_2'],1572.5853205001913,1572.5853205001913,1572.5853205001913,1572.5853205001913,9.398148148148149,2.6386076998896897,1575.2411743002012,1577.2367234001867,,,,,,1564.199492200045,1564.199492200045,1564.199492200045,1564.199492200045,1564.199492200045,1564.199492200045,1564.199492200045,1564.199492200045,0.006840200163424015,1564.199492200045,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,None,1577.2367234001867,1577.2367234001867,1577.2367234001867,1577.2367234001867,1577.2367234001867,1577.2367234001867,f,0.24147910019382834,1577.5051210999954,1577.5051210999954,1577.5051210999954,1577.5051210999954,1577.5051210999954,1577.5051210999954,1577.8023838000372,1577.8023838000372,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,1579.8130230000243,49,77,52,28,77,64,None,None,1582.3249806000385,1582.3249806000385,1582.3249806000385,1582.3249806000385,1582.3249806000385,1582.3249806000385,1582.3249806000385,1582.3249806000385,0.007264500018209219,1582.3249806000385,80,80,[0.08981481481481482],[-0.2833333333333333],[1],[0],[0],[4.094393899897113],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1586.4404016002081,1586.4404016002081,1586.4404016002081,1586.4404016002081,9.63888888888889,2.029114100150764,1588.4883671000134,1590.1516701001674,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,125,125,125,,,,,,,,,,None,1590.1516701001674,1590.1516701001674,1590.1516701001674,1590.1516701001674,1590.1516701001674,1590.1516701001674,f,0.28083500009961426,1590.4521103000734,1590.4521103000734,1590.4521103000734,1590.4521103000734,1590.4521103000734,1590.4521103000734,1590.7498952001333,1590.7498952001333,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,1591.6141852000728,42,65,58,41,65,55,5.0,1.6280493999365717,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1595.7796253000852,1597.498301600106,1594.1233944001142,1594.1233944001142,1594.1233944001142,1594.1233944001142,1594.1233944001142,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,None,1597.498301600106,1597.498301600106,1597.498301600106,1597.498301600106,1597.498301600106,1597.498301600106,f,0.2731055000331253,1597.798811700195,1597.798811700195,1597.798811700195,1597.798811700195,1597.798811700195,1597.798811700195,1598.0968904001638,1598.0968904001638,1599.5096164001152,1599.5096164001152,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,1599.526460800087,34,67,45,37,67,58,5.0,1.2953443999867886,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1603.3561931001022,1605.0942238001153,1602.0354155001696,1602.0354155001696,1602.0354155001696,1602.0354155001696,1602.0354155001696,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,127,127,127,,,,,,,,,,None,1605.0942238001153,1605.0942238001153,1605.0942238001153,1605.0942238001153,1605.0942238001153,1605.0942238001153,f,0.28144569997675717,1605.3939383001998,1605.3939383001998,1605.3939383001998,1605.3939383001998,1605.3939383001998,1605.3939383001998,1605.6927332000341,1605.6927332000341,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,1607.1883096999954,33,58,58,38,58,47,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,45,[0.06388888888888888],[-0.2851851851851852],[1],[0],[0],[4.435354500077665],['tijiao_random_2'],1614.156653900165,1614.156653900165,1614.156653900165,1614.156653900165,8.064814814814815,1.8050379001069814,1615.9799815001898,1617.9259328001644,,,,,,1609.7084014001302,1609.7084014001302,1609.7084014001302,1609.7084014001302,1609.7084014001302,1609.7084014001302,1609.7084014001302,1609.7084014001302,0.006682199891656637,1609.7084014001302,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,None,1617.9259328001644,1617.9259328001644,1617.9259328001644,1617.9259328001644,1617.9259328001644,1617.9259328001644,f,0.2699413998052478,1618.2268418001477,1618.2268418001477,1618.2268418001477,1618.2268418001477,1618.2268418001477,1618.2268418001477,1618.5245517001022,1618.5245517001022,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,1619.9372503000777,37,70,54,42,70,56,None,None,1622.448470900068,1622.448470900068,1622.448470900068,1622.448470900068,1622.448470900068,1622.448470900068,1622.448470900068,1622.448470900068,0.00723630003631115,1622.448470900068,78,78,[0.1574074074074074],[-0.2638888888888889],[1],[0],[0],[3.779837799957022],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1626.248193900101,1626.248193900101,1626.248193900101,1626.248193900101,8.814814814814815,1.7801220000255853,1628.047061300138,1629.7103808000684,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,129,129,129,,,,,,,,,,None,1629.7103808000684,1629.7103808000684,1629.7103808000684,1629.7103808000684,1629.7103808000684,1629.7103808000684,f,0.25093659991398454,1629.9930865000933,1629.9930865000933,1629.9930865000933,1629.9930865000933,1629.9930865000933,1629.9930865000933,1630.2920620001387,1630.2920620001387,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,1632.0706258001737,38,58,52,34,58,19,6.0,1.4119466999545693,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1636.0189490001649,1637.5388998000417,1634.5799051001668,1634.5799051001668,1634.5799051001668,1634.5799051001668,1634.5799051001668,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,None,1637.5388998000417,1637.5388998000417,1637.5388998000417,1637.5388998000417,1637.5388998000417,1637.5388998000417,j,0.9153678000438958,1638.4867883999832,1638.4867883999832,1638.4867883999832,1638.4867883999832,1638.4867883999832,1638.4867883999832,1638.7857707000803,1638.7857707000803,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,1640.0155321001075,40,50,45,31,31,55,3.0,3.207537499954924,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1645.7585001001135,1647.6945709001739,1642.5247212001123,1642.5247212001123,1642.5247212001123,1642.5247212001123,1642.5247212001123,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,131,131,131,,,,,,,,,,None,1647.6945709001739,1647.6945709001739,1647.6945709001739,1647.6945709001739,1647.6945709001739,1647.6945709001739,f,0.26182820019312203,1647.9790603001602,1647.9790603001602,1647.9790603001602,1647.9790603001602,1647.9790603001602,1647.9790603001602,1648.2765493001789,1648.2765493001789,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,1650.2043954001274,47,56,49,38,56,51,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,60,[-0.07685185185185185],[-0.2916666666666667],[1],[0],[0],[4.019631899893284],['tijiao_random_2'],1656.7563299001195,1656.7563299001195,1656.7563299001195,1656.7563299001195,9.13888888888889,1.6394754000939429,1658.4142299999949,1660.0775218000636,,,,,,1652.7235428001732,1652.7235428001732,1652.7235428001732,1652.7235428001732,1652.7235428001732,1652.7235428001732,1652.7235428001732,1652.7235428001732,0.006851499900221825,1652.7235428001732,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,None,1660.0775218000636,1660.0775218000636,1660.0775218000636,1660.0775218000636,1660.0775218000636,1660.0775218000636,f,0.25863939989358187,1660.3607704001479,1660.3607704001479,1660.3607704001479,1660.3607704001479,1660.3607704001479,1660.3607704001479,1660.6595269001555,1660.6595269001555,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,1662.072117100004,37,53,49,41,53,47,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,45,[0.14629629629629629],[-0.2722222222222222],[1],[0],[0],[4.451166299870238],['tijiao_random_2'],1669.0572465001605,1669.0572465001605,1669.0572465001605,1669.0572465001605,9.166666666666666,2.4026385999750346,1671.4786706999876,1673.0086444001645,,,,,,1664.5929235001095,1664.5929235001095,1664.5929235001095,1664.5929235001095,1664.5929235001095,1664.5929235001095,1664.5929235001095,1664.5929235001095,0.006641600048169494,1664.5929235001095,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,133,133,133,,,,,,,,,,None,1673.0086444001645,1673.0086444001645,1673.0086444001645,1673.0086444001645,1673.0086444001645,1673.0086444001645,f,0.3071650001220405,1673.3428333001211,1673.3428333001211,1673.3428333001211,1673.3428333001211,1673.3428333001211,1673.3428333001211,1673.6408137001563,1673.6408137001563,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,1674.8376613000873,49,55,57,35,55,60,4.0,2.525789199862629,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1679.9001114000566,1681.4358797001187,1677.3465770001058,1677.3465770001058,1677.3465770001058,1677.3465770001058,1677.3465770001058,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
